id,farmer_id,soil_sample_id,plot_dag_number,remarks,created_at,updated_at
16950,16950,15376,414,,2015-12-30 08:05:45.000000,2015-12-30 08:05:45.000000
17263,17263,15618,613,,2015-12-30 08:48:17.000000,2015-12-30 08:48:17.000000
17264,17264,15618,614,,2015-12-30 08:48:23.000000,2015-12-30 08:48:23.000000
17337,17337,15664,00,,2015-12-30 08:58:28.000000,2015-12-30 08:58:28.000000
17339,17339,15664,00,,2015-12-30 08:58:50.000000,2015-12-30 08:58:50.000000
17363,17363,15709,32,,2015-12-30 09:02:56.000000,2015-12-30 09:02:56.000000
17450,17450,15798,256,,2015-12-30 09:19:43.000000,2015-12-30 09:19:43.000000
19389,19389,17174,105,,2015-12-31 06:46:11.000000,2015-12-31 06:46:11.000000
19463,19463,17231,102,,2015-12-31 06:57:01.000000,2015-12-31 06:57:01.000000
19654,19654,17401,91,,2015-12-31 07:21:58.000000,2015-12-31 07:21:58.000000
21089,21089,18602,32,,2015-12-31 10:23:02.000000,2015-12-31 10:23:02.000000
21488,21488,18926,2004,,2016-01-01 06:33:52.000000,2016-01-01 06:33:52.000000
21597,21597,19002,1980,,2016-01-01 07:29:43.000000,2016-01-01 07:29:43.000000
21783,21783,19156,1945,,2016-01-01 09:47:02.000000,2016-01-01 09:47:02.000000
21786,21786,19163,1948,,2016-01-01 09:50:18.000000,2016-01-01 09:50:18.000000
22498,22498,19791,136\3380,,2016-01-02 07:42:01.000000,2016-01-02 07:42:01.000000
22806,22806,20076,2046,,2016-01-02 11:45:43.000000,2016-01-02 11:45:43.000000
23378,23378,20529,577,,2016-01-04 06:19:43.000000,2016-01-04 06:19:43.000000
23384,23384,20536,573,,2016-01-04 06:24:22.000000,2016-01-04 06:24:22.000000
24255,24255,21280,2046,,2016-01-05 05:23:48.000000,2016-01-05 05:23:48.000000
24292,24292,21312,465,,2016-01-05 05:51:35.000000,2016-01-05 05:51:35.000000
24293,24293,21312,467,,2016-01-05 05:51:36.000000,2016-01-05 05:51:36.000000
24294,24294,21312,472,,2016-01-05 05:51:41.000000,2016-01-05 05:51:41.000000
24307,24307,21329,456,,2016-01-05 06:00:06.000000,2016-01-05 06:00:06.000000
24308,24308,21329,455,,2016-01-05 06:00:09.000000,2016-01-05 06:00:09.000000
24309,24309,21329,462,,2016-01-05 06:00:18.000000,2016-01-05 06:00:18.000000
24371,24371,21381,115,,2016-01-05 06:32:40.000000,2016-01-05 06:32:40.000000
24373,24373,21381,114,,2016-01-05 06:32:41.000000,2016-01-05 06:32:41.000000
24374,24374,21381,-115,,2016-01-05 06:32:46.000000,2016-01-05 06:32:46.000000
24542,24542,21488,110,,2016-01-05 07:38:41.000000,2016-01-05 07:38:41.000000
24543,24543,21488,111,,2016-01-05 07:38:42.000000,2016-01-05 07:38:42.000000
24544,24544,21488,112,,2016-01-05 07:38:43.000000,2016-01-05 07:38:43.000000
24555,24555,21488,110,,2016-01-05 07:42:02.000000,2016-01-05 07:42:02.000000
24556,24556,21488,111,,2016-01-05 07:42:06.000000,2016-01-05 07:42:06.000000
24557,24557,21488,112,,2016-01-05 07:42:08.000000,2016-01-05 07:42:08.000000
24634,24634,21595,56,,2016-01-05 08:12:09.000000,2016-01-05 08:12:09.000000
26441,26441,23107,372,,2016-01-07 08:55:20.000000,2016-01-07 08:55:20.000000
26442,26442,23107,373,,2016-01-07 08:55:21.000000,2016-01-07 08:55:21.000000
26443,26443,23107,368,,2016-01-07 08:55:22.000000,2016-01-07 08:55:22.000000
26474,26474,23134,46,,2016-01-07 09:06:35.000000,2016-01-07 09:06:35.000000
26535,26535,23183,1563,,2016-01-07 09:31:39.000000,2016-01-07 09:31:39.000000
26880,26880,23491,571,,2016-01-08 07:07:43.000000,2016-01-08 07:07:43.000000
26958,26958,23545,368,,2016-01-08 07:55:40.000000,2016-01-08 07:55:40.000000
26959,26959,23545,369,,2016-01-08 07:55:42.000000,2016-01-08 07:55:42.000000
26960,26960,23545,370,,2016-01-08 07:55:44.000000,2016-01-08 07:55:44.000000
26976,26976,23553,371,,2016-01-08 08:01:56.000000,2016-01-08 08:01:56.000000
26977,26977,23553,370,,2016-01-08 08:01:57.000000,2016-01-08 08:01:57.000000
26978,26978,23553,372,,2016-01-08 08:01:58.000000,2016-01-08 08:01:58.000000
27295,27295,23842,667,,2016-01-09 05:34:27.000000,2016-01-09 05:34:27.000000
27313,27313,23862,7,,2016-01-09 06:03:35.000000,2016-01-09 06:03:35.000000
27332,27332,23886,418,,2016-01-09 06:33:25.000000,2016-01-09 06:33:25.000000
27339,27339,23895,653,,2016-01-09 06:42:21.000000,2016-01-09 06:42:21.000000
27347,27347,23904,654,,2016-01-09 06:50:40.000000,2016-01-09 06:50:40.000000
27348,27348,23904,654,,2016-01-09 06:50:43.000000,2016-01-09 06:50:43.000000
27362,27362,23920,1139,,2016-01-09 07:05:13.000000,2016-01-09 07:05:13.000000
27363,27363,23920,1040,,2016-01-09 07:05:14.000000,2016-01-09 07:05:14.000000
27364,27364,23920,1041,,2016-01-09 07:05:17.000000,2016-01-09 07:05:17.000000
27367,27367,23949,80,,2016-01-09 07:11:44.000000,2016-01-09 07:11:44.000000
27442,27442,24081,117,,2016-01-09 08:20:03.000000,2016-01-09 08:20:03.000000
27518,27518,24126,347,,2016-01-09 09:18:09.000000,2016-01-09 09:18:09.000000
27687,27687,24320,555/54,,2016-01-10 06:02:18.000000,2016-01-10 06:02:18.000000
27688,27688,24320,555/54,,2016-01-10 06:02:21.000000,2016-01-10 06:02:21.000000
27752,27752,24388,559/45,,2016-01-10 07:27:11.000000,2016-01-10 07:27:11.000000
27753,27753,24388,559/45,,2016-01-10 07:27:15.000000,2016-01-10 07:27:15.000000
27764,27764,24397,559/47,,2016-01-10 07:49:09.000000,2016-01-10 07:49:09.000000
27765,27765,24397,559/47,,2016-01-10 07:49:15.000000,2016-01-10 07:49:15.000000
27774,27774,24406,559/49,,2016-01-10 08:10:27.000000,2016-01-10 08:10:27.000000
27775,27775,24406,559/49,,2016-01-10 08:10:31.000000,2016-01-10 08:10:31.000000
28343,28343,24909,740,,2016-01-11 09:03:53.000000,2016-01-11 09:03:53.000000
28344,28344,24909,741,,2016-01-11 09:03:53.000000,2016-01-11 09:03:53.000000
28345,28345,24909,735,,2016-01-11 09:03:54.000000,2016-01-11 09:03:54.000000
28680,28680,25249,555/45,,2016-01-12 05:54:11.000000,2016-01-12 05:54:11.000000
28681,28681,25249,555/45,,2016-01-12 05:54:14.000000,2016-01-12 05:54:14.000000
28783,28783,25329,573,,2016-01-12 07:13:23.000000,2016-01-12 07:13:23.000000
28873,28873,25414,534,,2016-01-12 08:18:09.000000,2016-01-12 08:18:09.000000
28874,28874,25414,535,,2016-01-12 08:18:11.000000,2016-01-12 08:18:11.000000
28905,28905,25443,1210,,2016-01-12 08:42:03.000000,2016-01-12 08:42:03.000000
28937,28937,25470,1236,,2016-01-12 09:08:04.000000,2016-01-12 09:08:04.000000
28938,28938,25470,1235,,2016-01-12 09:08:06.000000,2016-01-12 09:08:06.000000
28992,28992,25514,1240,,2016-01-12 09:44:16.000000,2016-01-12 09:44:16.000000
28999,28999,25520,1200,,2016-01-12 09:53:19.000000,2016-01-12 09:53:19.000000
29000,29000,25520,1204,,2016-01-12 09:53:20.000000,2016-01-12 09:53:20.000000
29025,29025,25541,560,,2016-01-12 10:16:30.000000,2016-01-12 10:16:30.000000
29547,29547,26012,401,,2016-01-13 08:37:56.000000,2016-01-13 08:37:56.000000
29644,29644,26128,628,,2016-01-13 09:16:32.000000,2016-01-13 09:16:32.000000
29711,29711,26216,473,,2016-01-13 09:59:59.000000,2016-01-13 09:59:59.000000
29747,29747,26267,466,,2016-01-13 10:35:13.000000,2016-01-13 10:35:13.000000
29838,29838,26360,228,,2016-01-14 05:07:56.000000,2016-01-14 05:07:56.000000
30239,30239,26722,895,,2016-01-14 08:33:05.000000,2016-01-14 08:33:05.000000
30462,30462,26944,341 ,,2016-01-14 09:49:31.000000,2016-01-14 09:49:31.000000
30702,30702,27223,1007,,2016-01-15 07:46:33.000000,2016-01-15 07:46:33.000000
30776,30776,27298,1006,,2016-01-15 08:27:41.000000,2016-01-15 08:27:41.000000
31163,31163,27691,536,,2016-01-16 05:49:48.000000,2016-01-16 05:49:48.000000
31289,31289,27798,1050,,2016-01-16 07:27:12.000000,2016-01-16 07:27:12.000000
31290,31290,27798,1051,,2016-01-16 07:27:14.000000,2016-01-16 07:27:14.000000
31291,31291,27798,1052,,2016-01-16 07:27:17.000000,2016-01-16 07:27:17.000000
31347,31347,27838,1466,,2016-01-16 08:20:20.000000,2016-01-16 08:20:20.000000
31348,31348,27838,1461,,2016-01-16 08:20:23.000000,2016-01-16 08:20:23.000000
31349,31349,27838,1468,,2016-01-16 08:20:26.000000,2016-01-16 08:20:26.000000
31367,31367,27868,805,,2016-01-16 08:53:08.000000,2016-01-16 08:53:08.000000
31945,31945,28425,7,,2016-01-18 05:31:35.000000,2016-01-18 05:31:35.000000
32073,32073,28558,44,,2016-01-18 06:49:54.000000,2016-01-18 06:49:54.000000
32818,32818,29308,172,,2016-01-19 06:24:17.000000,2016-01-19 06:24:17.000000
32872,32872,29343,730,,2016-01-19 06:51:29.000000,2016-01-19 06:51:29.000000
32950,32950,29409,400,,2016-01-19 07:18:19.000000,2016-01-19 07:18:19.000000
33004,33004,29447,695,,2016-01-19 07:34:56.000000,2016-01-19 07:34:56.000000
33333,33333,29797,388,,2016-01-20 05:36:59.000000,2016-01-20 05:36:59.000000
33346,33346,29809,303,,2016-01-20 06:05:21.000000,2016-01-20 06:05:21.000000
33376,33376,29840,400,,2016-01-20 07:06:15.000000,2016-01-20 07:06:15.000000
33424,33424,29873,410,,2016-01-20 07:45:32.000000,2016-01-20 07:45:32.000000
33584,33584,30049,355,,2016-01-20 10:54:36.000000,2016-01-20 10:54:36.000000
33664,33664,30109,1476,,2016-01-21 05:50:03.000000,2016-01-21 05:50:03.000000
33669,33669,30116,579,,2016-01-21 06:03:15.000000,2016-01-21 06:03:15.000000
33698,33698,30142,481,,2016-01-21 06:40:52.000000,2016-01-21 06:40:52.000000
33739,33739,30181,394,,2016-01-21 07:26:43.000000,2016-01-21 07:26:43.000000
33995,33995,30488,290,,2016-01-22 04:39:15.000000,2016-01-22 04:39:15.000000
34086,34086,30565,154,,2016-01-22 07:00:32.000000,2016-01-22 07:00:32.000000
34087,34087,30565,755,,2016-01-22 07:00:34.000000,2016-01-22 07:00:34.000000
34088,34088,30565,756,,2016-01-22 07:00:38.000000,2016-01-22 07:00:38.000000
34476,34476,30966,916,,2016-01-23 06:27:19.000000,2016-01-23 06:27:19.000000
34505,34505,30994,294,,2016-01-23 07:21:03.000000,2016-01-23 07:21:03.000000
34780,34780,31244,17,,2016-01-25 06:43:06.000000,2016-01-25 06:43:06.000000
34781,34781,31244,19,,2016-01-25 06:43:06.000000,2016-01-25 06:43:06.000000
34782,34782,31244,19,,2016-01-25 06:43:07.000000,2016-01-25 06:43:07.000000
35383,35383,31948,699,,2016-01-26 07:33:18.000000,2016-01-26 07:33:18.000000
35430,35430,32006,3455,,2016-01-26 08:10:41.000000,2016-01-26 08:10:41.000000
35445,35445,32023,1456,,2016-01-26 08:24:19.000000,2016-01-26 08:24:19.000000
35446,35446,32024,4442,,2016-01-26 08:24:34.000000,2016-01-26 08:24:34.000000
35462,35462,32044,2436,,2016-01-26 08:46:00.000000,2016-01-26 08:46:00.000000
35463,35463,32044,144,,2016-01-26 08:46:01.000000,2016-01-26 08:46:01.000000
35473,35473,32063,3887,,2016-01-26 08:56:36.000000,2016-01-26 08:56:36.000000
36431,36431,33177,344,,2016-01-28 07:13:31.000000,2016-01-28 07:13:31.000000
36571,36571,33332,351,,2016-01-28 07:54:32.000000,2016-01-28 07:54:32.000000
36652,36652,33424,359,,2016-01-28 08:18:58.000000,2016-01-28 08:18:58.000000
36691,36691,33463,111,,2016-01-28 08:32:47.000000,2016-01-28 08:32:47.000000
36860,36860,33656,1067,,2016-01-28 09:16:21.000000,2016-01-28 09:16:21.000000
36900,36900,33710,124,,2016-01-28 09:35:10.000000,2016-01-28 09:35:10.000000
36997,36997,33810,1038,,2016-01-28 10:24:22.000000,2016-01-28 10:24:22.000000
37248,37248,34091,224,,2016-01-29 06:56:31.000000,2016-01-29 06:56:31.000000
37249,37249,34091,225,,2016-01-29 06:56:33.000000,2016-01-29 06:56:33.000000
37250,37250,34091,226,,2016-01-29 06:56:36.000000,2016-01-29 06:56:36.000000
37268,37268,34106,229,,2016-01-29 07:07:05.000000,2016-01-29 07:07:05.000000
37269,37269,34106,230,,2016-01-29 07:07:07.000000,2016-01-29 07:07:07.000000
37270,37270,34106,231,,2016-01-29 07:07:18.000000,2016-01-29 07:07:18.000000
37388,37388,34226,70,,2016-01-29 08:04:55.000000,2016-01-29 08:04:55.000000
37389,37389,34226,71,,2016-01-29 08:04:57.000000,2016-01-29 08:04:57.000000
37443,37443,34269,76,,2016-01-29 08:25:07.000000,2016-01-29 08:25:07.000000
37444,37444,34269,77,,2016-01-29 08:25:08.000000,2016-01-29 08:25:08.000000
37445,37445,34269,78,,2016-01-29 08:25:09.000000,2016-01-29 08:25:09.000000
37968,37968,34882,1331,,2016-01-30 08:56:48.000000,2016-01-30 08:56:48.000000
38147,38147,35076,352,,2016-01-31 07:01:34.000000,2016-01-31 07:01:34.000000
38181,38181,35110,360,,2016-01-31 07:42:16.000000,2016-01-31 07:42:16.000000
38380,38380,35316,211,,2016-02-01 06:22:32.000000,2016-02-01 06:22:32.000000
38407,38407,35352,252,,2016-02-01 06:46:37.000000,2016-02-01 06:46:37.000000
38599,38599,35563,815,,2016-02-01 08:09:46.000000,2016-02-01 08:09:46.000000
38600,38600,35563,816,,2016-02-01 08:09:47.000000,2016-02-01 08:09:47.000000
38601,38601,35563,817,,2016-02-01 08:09:50.000000,2016-02-01 08:09:50.000000
38642,38642,35605,822,,2016-02-01 08:22:03.000000,2016-02-01 08:22:03.000000
38643,38643,35605,822,,2016-02-01 08:22:04.000000,2016-02-01 08:22:04.000000
38644,38644,35605,823,,2016-02-01 08:22:05.000000,2016-02-01 08:22:05.000000
39087,39087,36074,831,,2016-02-02 04:28:36.000000,2016-02-02 04:28:36.000000
39092,39092,36079,835,,2016-02-02 04:45:55.000000,2016-02-02 04:45:55.000000
39119,39119,36107,1071,,2016-02-02 05:20:24.000000,2016-02-02 05:20:24.000000
40938,40938,38067,959,,2016-02-04 07:59:30.000000,2016-02-04 07:59:30.000000
41172,41172,38388,407,,2016-02-04 09:01:03.000000,2016-02-04 09:01:03.000000
41228,41228,38464,1370,,2016-02-04 09:15:37.000000,2016-02-04 09:15:37.000000
41478,41478,38750,353,,2016-02-04 11:10:06.000000,2016-02-04 11:10:06.000000
41534,41534,38806,1305,,2016-02-04 12:07:14.000000,2016-02-04 12:07:14.000000
41705,41705,38981,383,,2016-02-05 07:58:40.000000,2016-02-05 07:58:40.000000
41706,41706,38981,384,,2016-02-05 07:58:41.000000,2016-02-05 07:58:41.000000
41707,41707,38981,385,,2016-02-05 07:58:42.000000,2016-02-05 07:58:42.000000
41745,41745,39020,383,,2016-02-05 08:33:01.000000,2016-02-05 08:33:01.000000
41746,41746,39020,390,,2016-02-05 08:33:02.000000,2016-02-05 08:33:02.000000
41747,41747,39020,391,,2016-02-05 08:33:03.000000,2016-02-05 08:33:03.000000
41835,41835,39144,735233,,2016-02-06 04:14:37.000000,2016-02-06 04:14:37.000000
41915,41915,39224,643,,2016-02-06 06:47:01.000000,2016-02-06 06:47:01.000000
41916,41916,39224,644,,2016-02-06 06:47:02.000000,2016-02-06 06:47:02.000000
41917,41917,39224,645,,2016-02-06 06:47:03.000000,2016-02-06 06:47:03.000000
41943,41943,39249,653,,2016-02-06 07:17:15.000000,2016-02-06 07:17:15.000000
41944,41944,39249,654,,2016-02-06 07:17:16.000000,2016-02-06 07:17:16.000000
41945,41945,39249,656,,2016-02-06 07:17:17.000000,2016-02-06 07:17:17.000000
41946,41946,39249,657,,2016-02-06 07:17:20.000000,2016-02-06 07:17:20.000000
41964,41964,39267,525,,2016-02-06 07:37:33.000000,2016-02-06 07:37:33.000000
41965,41965,39267,526,,2016-02-06 07:37:34.000000,2016-02-06 07:37:34.000000
41966,41966,39267,527,,2016-02-06 07:37:35.000000,2016-02-06 07:37:35.000000
42217,42217,39538,722,,2016-02-07 08:54:16.000000,2016-02-07 08:54:16.000000
42754,42754,40088,120,,2016-02-08 08:55:42.000000,2016-02-08 08:55:42.000000
42755,42755,40088,122,,2016-02-08 08:55:43.000000,2016-02-08 08:55:43.000000
42842,42842,40169,161,,2016-02-08 09:32:29.000000,2016-02-08 09:32:29.000000
42843,42843,40169,188,,2016-02-08 09:32:30.000000,2016-02-08 09:32:30.000000
42859,42859,40184,87,,2016-02-08 09:43:14.000000,2016-02-08 09:43:14.000000
42860,42860,40184,77,,2016-02-08 09:43:15.000000,2016-02-08 09:43:15.000000
42955,42955,40272,193,,2016-02-09 05:55:11.000000,2016-02-09 05:55:11.000000
42956,42956,40272,194,,2016-02-09 05:55:12.000000,2016-02-09 05:55:12.000000
42964,42964,40278,248,,2016-02-09 06:15:44.000000,2016-02-09 06:15:44.000000
42965,42965,40278,248,,2016-02-09 06:15:45.000000,2016-02-09 06:15:45.000000
43160,43160,40423,335,,2016-02-09 08:08:24.000000,2016-02-09 08:08:24.000000
43161,43161,40423,335,,2016-02-09 08:08:25.000000,2016-02-09 08:08:25.000000
43168,43168,40428,1515,,2016-02-09 08:14:02.000000,2016-02-09 08:14:02.000000
43204,43204,40469,1208,,2016-02-09 08:29:32.000000,2016-02-09 08:29:32.000000
43205,43205,40469,1203,,2016-02-09 08:29:33.000000,2016-02-09 08:29:33.000000
43217,43217,40481,1533,,2016-02-09 08:35:23.000000,2016-02-09 08:35:23.000000
43229,43229,40490,1636,,2016-02-09 08:44:29.000000,2016-02-09 08:44:29.000000
43253,43253,40514,1625,,2016-02-09 08:56:47.000000,2016-02-09 08:56:47.000000
43290,43290,40558,1322,,2016-02-09 09:31:16.000000,2016-02-09 09:31:16.000000
43291,43291,40558,1324,,2016-02-09 09:31:17.000000,2016-02-09 09:31:17.000000
43302,43302,40567,1326,,2016-02-09 09:40:41.000000,2016-02-09 09:40:41.000000
43303,43303,40567,1328,,2016-02-09 09:40:42.000000,2016-02-09 09:40:42.000000
43315,43315,40585,656,,2016-02-09 09:55:43.000000,2016-02-09 09:55:43.000000
43317,43317,40589,655,,2016-02-09 09:58:25.000000,2016-02-09 09:58:25.000000
43323,43323,40595,1248,,2016-02-09 10:04:15.000000,2016-02-09 10:04:15.000000
43328,43328,40603,1358,,2016-02-09 10:11:06.000000,2016-02-09 10:11:06.000000
43329,43329,40603,1359,,2016-02-09 10:11:07.000000,2016-02-09 10:11:07.000000
43403,43403,40682,509,,2016-02-10 04:27:50.000000,2016-02-10 04:27:50.000000
43404,43404,40682,509,,2016-02-10 04:27:51.000000,2016-02-10 04:27:51.000000
43406,43406,40684,511,,2016-02-10 04:31:44.000000,2016-02-10 04:31:44.000000
43407,43407,40684,511,,2016-02-10 04:31:45.000000,2016-02-10 04:31:45.000000
43484,43484,40741,524,,2016-02-10 06:04:34.000000,2016-02-10 06:04:34.000000
43488,43488,40745,234,,2016-02-10 06:07:35.000000,2016-02-10 06:07:35.000000
43489,43489,40745,234,,2016-02-10 06:07:37.000000,2016-02-10 06:07:37.000000
43490,43490,40747,546,,2016-02-10 06:08:21.000000,2016-02-10 06:08:21.000000
43512,43512,40771,332,,2016-02-10 06:20:15.000000,2016-02-10 06:20:15.000000
43531,43531,40789,473,,2016-02-10 06:28:50.000000,2016-02-10 06:28:50.000000
43533,43533,40787,782,,2016-02-10 06:29:09.000000,2016-02-10 06:29:09.000000
43534,43534,40787,294,,2016-02-10 06:29:10.000000,2016-02-10 06:29:10.000000
43541,43541,40799,601,,2016-02-10 06:33:05.000000,2016-02-10 06:33:05.000000
43724,43724,40934,1592,,2016-02-10 07:58:31.000000,2016-02-10 07:58:31.000000
43725,43725,40934,1384,,2016-02-10 07:58:31.000000,2016-02-10 07:58:31.000000
43736,43736,40945,486,,2016-02-10 08:02:07.000000,2016-02-10 08:02:07.000000
43740,43740,40948,399,,2016-02-10 08:03:35.000000,2016-02-10 08:03:35.000000
43741,43741,40948,399,,2016-02-10 08:03:36.000000,2016-02-10 08:03:36.000000
43742,43742,40948,399,,2016-02-10 08:03:37.000000,2016-02-10 08:03:37.000000
43829,43829,41034,284,,2016-02-10 08:40:44.000000,2016-02-10 08:40:44.000000
43866,43866,41073,721,,2016-02-10 08:59:21.000000,2016-02-10 08:59:21.000000
43869,43869,41077,730,,2016-02-10 09:01:13.000000,2016-02-10 09:01:13.000000
43887,43887,41099,282,,2016-02-10 09:10:39.000000,2016-02-10 09:10:39.000000
44093,44093,41314,555,,2016-02-11 05:48:27.000000,2016-02-11 05:48:27.000000
44116,44116,41337,34,,2016-02-11 06:01:42.000000,2016-02-11 06:01:42.000000
44133,44133,41350,1710,,2016-02-11 06:09:58.000000,2016-02-11 06:09:58.000000
44142,44142,41360,31,,2016-02-11 06:14:49.000000,2016-02-11 06:14:49.000000
44148,44148,41366,31,,2016-02-11 06:16:46.000000,2016-02-11 06:16:46.000000
44154,44154,41370,33,,2016-02-11 06:19:48.000000,2016-02-11 06:19:48.000000
44207,44207,41424,990,,2016-02-11 06:50:37.000000,2016-02-11 06:50:37.000000
44698,44698,41921,390 ,,2016-02-11 09:24:34.000000,2016-02-11 09:24:34.000000
45218,45218,42611,256,,2016-02-14 07:18:12.000000,2016-02-14 07:18:12.000000
45245,45245,42636,235,,2016-02-14 08:14:13.000000,2016-02-14 08:14:13.000000
45270,45270,42661,298,,2016-02-15 04:18:50.000000,2016-02-15 04:18:50.000000
45285,45285,42680,308,,2016-02-15 05:50:05.000000,2016-02-15 05:50:05.000000
45291,45291,42686,274,,2016-02-15 06:20:43.000000,2016-02-15 06:20:43.000000
45632,45632,43139,124,,2016-02-16 04:47:28.000000,2016-02-16 04:47:28.000000
45634,45634,43141,124,,2016-02-16 04:52:39.000000,2016-02-16 04:52:39.000000
45753,45753,43253,990,,2016-02-16 06:55:56.000000,2016-02-16 06:55:56.000000
45754,45754,43253,991,,2016-02-16 06:55:59.000000,2016-02-16 06:55:59.000000
45755,45755,43253,992,,2016-02-16 06:56:02.000000,2016-02-16 06:56:02.000000
45833,45833,43340,509,,2016-02-16 07:26:25.000000,2016-02-16 07:26:25.000000
45898,45898,43398,1070,,2016-02-16 07:53:59.000000,2016-02-16 07:53:59.000000
45899,45899,43398,1071,,2016-02-16 07:54:02.000000,2016-02-16 07:54:02.000000
46079,46079,43632,351,,2016-02-16 10:10:47.000000,2016-02-16 10:10:47.000000
46095,46095,43669,143,,2016-02-16 10:52:09.000000,2016-02-16 10:52:09.000000
46227,46227,43812,1044,,2016-02-17 05:31:00.000000,2016-02-17 05:31:00.000000
46360,46360,43975,931,,2016-02-17 07:05:10.000000,2016-02-17 07:05:10.000000
47199,47199,44890,410,,2016-02-18 07:10:02.000000,2016-02-18 07:10:02.000000
47200,47200,44890,411,,2016-02-18 07:10:08.000000,2016-02-18 07:10:08.000000
62803,79632,71828,987,,2016-04-18 10:04:30.135840,2016-04-18 10:04:30.135840
62810,79639,71828,987,,2016-04-18 10:04:30.789767,2016-04-18 10:04:30.789767
62818,79647,71828,987,,2016-04-18 10:04:31.764669,2016-04-18 10:04:31.764669
62822,79651,71828,987,,2016-04-18 10:04:32.133251,2016-04-18 10:04:32.133251
62830,79659,71828,987,,2016-04-18 10:04:32.962518,2016-04-18 10:04:32.962518
62839,79668,71828,987,,2016-04-18 10:04:33.746307,2016-04-18 10:04:33.746307
62852,79681,71828,987,,2016-04-18 10:04:35.029697,2016-04-18 10:04:35.029697
62865,79694,71828,987,,2016-04-18 10:04:36.381414,2016-04-18 10:04:36.381414
62879,79708,71828,987,,2016-04-18 10:04:37.819218,2016-04-18 10:04:37.819218
62884,79713,71828,987,,2016-04-18 10:04:38.381095,2016-04-18 10:04:38.381095
62891,79720,71828,987,,2016-04-18 10:04:39.049639,2016-04-18 10:04:39.049639
62901,79730,71828,987,,2016-04-18 10:04:39.911685,2016-04-18 10:04:39.911685
62911,79740,71828,987,,2016-04-18 10:04:40.971858,2016-04-18 10:04:40.971858
62795,79624,71828,1000,,2016-04-18 10:03:15.122507,2016-04-18 10:03:15.122507
62796,79625,71828,1001,,2016-04-18 10:03:46.101918,2016-04-18 10:03:46.101918
62797,79626,71828,985,,2016-04-18 10:04:07.024516,2016-04-18 10:04:07.024516
62801,79630,71828,987,,2016-04-18 10:04:30.045031,2016-04-18 10:04:30.045031
62814,79643,71828,987,,2016-04-18 10:04:31.294822,2016-04-18 10:04:31.294822
62832,79661,71828,987,,2016-04-18 10:04:33.109559,2016-04-18 10:04:33.109559
62840,79669,71828,987,,2016-04-18 10:04:33.799034,2016-04-18 10:04:33.799034
62846,79675,71828,987,,2016-04-18 10:04:34.455978,2016-04-18 10:04:34.455978
62854,79683,71828,987,,2016-04-18 10:04:35.385960,2016-04-18 10:04:35.385960
62862,79691,71828,987,,2016-04-18 10:04:36.085065,2016-04-18 10:04:36.085065
62869,79698,71828,987,,2016-04-18 10:04:36.736046,2016-04-18 10:04:36.736046
62874,79703,71828,987,,2016-04-18 10:04:37.270023,2016-04-18 10:04:37.270023
62894,79723,71828,987,,2016-04-18 10:04:39.216561,2016-04-18 10:04:39.216561
62906,79735,71828,987,,2016-04-18 10:04:40.413359,2016-04-18 10:04:40.413359
62914,79743,71828,987,,2016-04-18 10:04:41.393438,2016-04-18 10:04:41.393438
62798,79627,71828,987,,2016-04-18 10:04:29.388693,2016-04-18 10:04:29.388693
62805,79634,71828,987,,2016-04-18 10:04:30.238814,2016-04-18 10:04:30.238814
62812,79641,71828,987,,2016-04-18 10:04:31.148746,2016-04-18 10:04:31.148746
62819,79648,71828,987,,2016-04-18 10:04:31.815621,2016-04-18 10:04:31.815621
62823,79652,71828,987,,2016-04-18 10:04:32.136109,2016-04-18 10:04:32.136109
62828,79657,71828,987,,2016-04-18 10:04:32.634606,2016-04-18 10:04:32.634606
62837,79666,71828,987,,2016-04-18 10:04:33.633040,2016-04-18 10:04:33.633040
62849,79678,71828,987,,2016-04-18 10:04:34.832748,2016-04-18 10:04:34.832748
62878,79707,71828,987,,2016-04-18 10:04:37.750346,2016-04-18 10:04:37.750346
62883,79712,71828,987,,2016-04-18 10:04:38.049073,2016-04-18 10:04:38.049073
62890,79719,71828,987,,2016-04-18 10:04:38.983248,2016-04-18 10:04:38.983248
62900,79729,71828,987,,2016-04-18 10:04:39.825217,2016-04-18 10:04:39.825217
62909,79738,71828,987,,2016-04-18 10:04:40.857346,2016-04-18 10:04:40.857346
62783,79612,71828,994,,2016-04-18 10:00:52.631031,2016-04-18 10:00:52.631031
62791,79620,71828,997,,2016-04-18 10:02:05.607263,2016-04-18 10:02:05.607263
62841,79670,71828,987,,2016-04-18 10:04:33.865827,2016-04-18 10:04:33.865827
62848,79677,71828,987,,2016-04-18 10:04:34.786193,2016-04-18 10:04:34.786193
62856,79685,71828,987,,2016-04-18 10:04:35.505289,2016-04-18 10:04:35.505289
62863,79692,71828,987,,2016-04-18 10:04:36.155800,2016-04-18 10:04:36.155800
62870,79699,71828,987,,2016-04-18 10:04:36.783400,2016-04-18 10:04:36.783400
62876,79705,71828,987,,2016-04-18 10:04:37.385659,2016-04-18 10:04:37.385659
62896,79725,71828,987,,2016-04-18 10:04:39.568903,2016-04-18 10:04:39.568903
62907,79736,71828,987,,2016-04-18 10:04:40.473471,2016-04-18 10:04:40.473471
62920,79749,71828,999,,2016-04-18 10:05:36.873738,2016-04-18 10:05:36.873738
