0,1,2,3,4,5,6
8567,8567,8235.0,560,,2015-12-19 09:34:16,2015-12-19 09:34:16
8568,8568,8241.0,1778,,2015-12-19 09:36:20,2015-12-19 09:36:20
8569,8569,8242.0,1822,,2015-12-19 09:40:30,2015-12-19 09:40:30
8570,8570,8243.0,500,,2015-12-19 09:41:35,2015-12-19 09:41:35
8572,8572,8247.0,1101,,2015-12-19 09:46:17,2015-12-19 09:46:17
8573,8573,8248.0,1876,,2015-12-19 09:47:20,2015-12-19 09:47:20
8574,8574,8251.0,594,,2015-12-19 09:49:01,2015-12-19 09:49:01
8576,8576,8253.0,170,,2015-12-19 09:53:43,2015-12-19 09:53:43
8577,8577,8253.0,172,,2015-12-19 09:53:44,2015-12-19 09:53:44
8578,8578,8253.0,178,,2015-12-19 09:53:46,2015-12-19 09:53:46
8579,8579,8255.0,487,,2015-12-19 09:56:02,2015-12-19 09:56:02
8580,8580,8252.0,1080,,2015-12-19 09:57:03,2015-12-19 09:57:03
8581,8581,8257.0,3488,,2015-12-19 09:57:10,2015-12-19 09:57:10
8582,8582,8256.0,165,,2015-12-19 09:57:38,2015-12-19 09:57:38
8583,8583,8256.0,167,,2015-12-19 09:57:39,2015-12-19 09:57:39
8584,8584,8256.0,168,,2015-12-19 09:57:40,2015-12-19 09:57:40
8585,8585,8258.0,254,,2015-12-19 09:59:54,2015-12-19 09:59:54
8586,8586,8259.0,3473,,2015-12-19 10:02:35,2015-12-19 10:02:35
8587,8587,8260.0,254,,2015-12-19 10:03:30,2015-12-19 10:03:30
8590,8590,8264.0,168,,2015-12-19 10:09:43,2015-12-19 10:09:43
8591,8591,8265.0,255,,2015-12-19 10:12:21,2015-12-19 10:12:21
8593,8593,8263.0,3512,,2015-12-19 10:14:34,2015-12-19 10:14:34
8594,8594,8269.0,3519,,2015-12-19 10:22:41,2015-12-19 10:22:41
8597,8597,8271.0,1184,,2015-12-19 10:29:00,2015-12-19 10:29:00
8599,8599,8272.0,3492,,2015-12-19 10:30:30,2015-12-19 10:30:30
8600,8600,8275.0,821,,2015-12-19 10:40:48,2015-12-19 10:40:48
8601,8601,8275.0,823,,2015-12-19 10:40:50,2015-12-19 10:40:50
8602,8602,8276.0,2754,,2015-12-19 10:43:03,2015-12-19 10:43:03
8603,8603,8274.0,3085,,2015-12-19 10:43:26,2015-12-19 10:43:26
8604,8604,8278.0,2728,,2015-12-19 10:45:19,2015-12-19 10:45:19
8605,8605,8279.0,56,,2015-12-19 10:47:35,2015-12-19 10:47:35
8606,8606,8279.0,334,,2015-12-19 10:47:36,2015-12-19 10:47:36
8607,8607,8280.0,3091,,2015-12-19 10:49:09,2015-12-19 10:49:09
8608,8608,8281.0,1,,2015-12-19 10:49:22,2015-12-19 10:49:22
8609,8609,8282.0,3099,,2015-12-19 10:52:50,2015-12-19 10:52:50
8610,8610,8284.0,3110,,2015-12-19 10:59:43,2015-12-19 10:59:43
8611,8611,8283.0,810,,2015-12-19 11:00:55,2015-12-19 11:00:55
8612,8612,8283.0,812,,2015-12-19 11:00:58,2015-12-19 11:00:58
8613,8613,8285.0,84,,2015-12-19 11:05:05,2015-12-19 11:05:05
8614,8614,8286.0,833,,2015-12-19 11:10:15,2015-12-19 11:10:15
