id,crop_reference_id,nitrogen,phosphorus,potassium,sulphur,zinc,boron,iron,manganese,copper,organic_manure,biofertiliser,lime,gypsum,created_at,updated_at,result_id,mixed_fertilizer_urea,mixed_fertilizer_ssp,mixed_fertilizer_mop,mixed_fertilizer_required
3710,167,174,375,100,,,,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,600 Kg/Acre,,2016-04-15 11:02:03.620242,2016-05-02 06:54:47.812961,1225,123,0,0,231
3709,114,113,175,47,,,,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,600 Kg/Acre,,2016-04-15 11:02:03.611297,2016-05-02 06:54:47.822872,1225,89,0,0,108
3708,169,104,150,40,,,,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,600 Kg/Acre,,2016-04-15 11:02:03.602360,2016-05-02 06:54:47.832361,1225,84,0,0,92
3707,60,52,75,23,,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 11:01:07.656777,2016-05-02 06:54:47.846299,1224,42,0,3,46
3706,115,43,63,17,,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 11:01:07.649333,2016-05-02 06:54:47.855671,1224,35,0,0,39
3705,168,104,150,47,,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 11:01:07.641155,2016-05-02 06:54:47.865431,1224,84,0,7,92
3704,60,52,75,20,8 kg/ acre at land preparation,10 kg/ acre at land preparation,,Ferrous sulfate @ 6  kg/acre ,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,200 Kg/Acre,2016-04-15 11:00:48.466405,2016-05-02 06:54:47.879799,1223,42,0,0,46
3703,115,43,63,17,4 kg/acre at land preparation,10 kg/ acre at land preparation,,Ferrous sulfate @ 6  kg/acre ,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,200 Kg/Acre,2016-04-15 11:00:48.451455,2016-05-02 06:54:47.889501,1223,35,0,0,39
3702,168,104,150,40,8 kg/ acre at land preparation,10 kg/ acre at land preparation,,Ferrous sulfate @ 6  kg/acre ,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,200 Kg/Acre,2016-04-15 11:00:48.433168,2016-05-02 06:54:47.899937,1223,84,0,0,92
3662,60,61,75,23,8 kg/ acre at land preparation,,,Ferrous sulfate @ 6  kg/acre ,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,200 Kg/Acre,2016-04-15 10:51:01.359674,2016-05-02 06:54:48.370516,1207,51,0,3,46
3661,115,43,63,17,4 kg/acre at land preparation,,,Ferrous sulfate @ 6  kg/acre ,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,200 Kg/Acre,2016-04-15 10:51:01.345838,2016-05-02 06:54:48.380813,1207,35,0,0,39
3660,168,122,150,47,8 kg/ acre at land preparation,,,Ferrous sulfate @ 6  kg/acre ,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,200 Kg/Acre,2016-04-15 10:51:01.328634,2016-05-02 06:54:48.391119,1207,102,0,7,92
3925,60,61,63,20,,,,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 11:52:22.413281,2016-05-02 06:54:44.693510,1291,52,0,3,39
3924,117,69,50,20,,,,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 11:52:22.396789,2016-05-02 06:54:44.713052,1291,63,0,7,31
3923,169,104,150,40,,,,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 11:52:22.379948,2016-05-02 06:54:44.731124,1291,84,0,0,92
3908,60,61,63,20,,,,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 11:47:49.064541,2016-05-02 06:54:45.078750,1284,52,0,3,39
3907,117,69,50,20,,,,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 11:47:49.054611,2016-05-02 06:54:45.097310,1284,63,0,7,31
3906,167,174,375,100,,,,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 11:47:49.043811,2016-05-02 06:54:45.116528,1284,123,0,0,231
3884,114,122,150,47,,,,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,800 Kg/Acre,,2016-04-15 11:43:42.778102,2016-05-02 06:54:45.636092,1276,102,0,7,92
3860,62,130,150,47,8 kg/ acre at land preparation,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 11:37:00.307847,2016-05-02 06:54:46.078095,1268,110,0,7,92
3859,61,43,63,17,4 kg/acre at land preparation,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 11:37:00.292174,2016-05-02 06:54:46.088272,1268,35,0,0,39
3858,167,174,375,100,8 kg/ acre at land preparation,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 11:37:00.276095,2016-05-02 06:54:46.097960,1268,123,0,0,231
3857,114,122,150,43,8 kg/ acre at land preparation,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 11:37:00.259730,2016-05-02 06:54:46.107356,1268,102,0,3,92
3847,114,113,150,43,,,,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,600 Kg/Acre,,2016-04-15 11:33:22.215514,2016-05-02 06:54:46.223083,1264,93,0,3,92
3846,60,52,63,20,,,,,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 11:33:06.512620,2016-05-02 06:54:46.236659,1263,44,0,3,39
3845,113,61,75,23,,,,,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 11:33:06.504937,2016-05-02 06:54:46.245950,1263,51,0,3,46
3844,167,174,375,100,,,,,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 11:33:06.496500,2016-05-02 06:54:46.255223,1263,123,0,0,231
3843,114,113,150,47,8 kg/ acre at land preparation,,,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 11:31:55.589459,2016-05-02 06:54:46.269086,1262,93,0,7,92
3803,60,52,63,23,8 kg/ acre at land preparation,,,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 11:19:39.360469,2016-05-02 06:54:46.734387,1250,44,0,6,39
3802,61,43,63,17,4 kg/acre at land preparation,,,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 11:19:39.352274,2016-05-02 06:54:46.744354,1250,35,0,0,39
3801,167,174,375,100,8 kg/ acre at land preparation,,,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 11:19:39.344369,2016-05-02 06:54:46.754167,1250,123,0,0,231
3800,114,113,150,47,8 kg/ acre at land preparation,,,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 11:19:39.335959,2016-05-02 06:54:46.764037,1250,93,0,7,92
3747,60,61,75,17,,,,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,600 Kg/Acre,,2016-04-15 11:07:38.711354,2016-05-02 06:54:47.388323,1234,52,12,0,39
3746,117,69,75,13,,,,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,600 Kg/Acre,,2016-04-15 11:07:38.694172,2016-05-02 06:54:47.398342,1234,63,25,0,31
3745,113,69,88,20,,,,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,600 Kg/Acre,,2016-04-15 11:07:38.677140,2016-05-02 06:54:47.408019,1234,59,13,0,46
3744,167,174,375,100,,,,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,600 Kg/Acre,,2016-04-15 11:07:38.660964,2016-05-02 06:54:47.417360,1234,123,0,0,231
3743,114,122,163,40,,,,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,600 Kg/Acre,,2016-04-15 11:07:38.644324,2016-05-02 06:54:47.427176,1234,102,13,0,92
3742,169,104,150,40,,,,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,600 Kg/Acre,,2016-04-15 11:07:38.626878,2016-05-02 06:54:47.436607,1234,84,0,0,92
3741,60,43,88,20,8 kg/ acre at land preparation,,,Ferrous sulfate @ 6  kg/acre ,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,200 Kg/Acre,2016-04-15 11:06:48.317906,2016-05-02 06:54:47.450776,1233,33,13,0,46
3740,115,43,63,17,4 kg/acre at land preparation,,,Ferrous sulfate @ 6  kg/acre ,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,200 Kg/Acre,2016-04-15 11:06:48.300972,2016-05-02 06:54:47.460144,1233,35,0,0,39
14499,113,69,88,27,,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,,,2016-05-06 09:35:36.643979,2016-05-06 09:35:36.643979,5617,58,0,3,54
14500,60,61,75,23,,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,,,2016-05-06 09:35:36.661162,2016-05-06 09:35:36.661162,5617,51,0,3,46
14525,169,104,150,40,,,,Ferrous sulfate @ 6  kg/acre ,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 09:44:48.254973,2016-05-06 09:44:48.254973,5626,84,0,0,92
14526,168,104,150,47,,Zinc Sulphate @ 10 kg/ acre at land preparation,,Ferrous sulfate @ 6  kg/acre ,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 09:44:48.262906,2016-05-06 09:44:48.262906,5626,84,0,7,92
14527,117,52,75,27,,,,Ferrous sulfate @ 6  kg/acre ,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 09:44:48.271385,2016-05-06 09:44:48.271385,5626,42,0,7,46
14528,60,52,75,23,,Zinc Sulphate @ 10 kg/ acre at land preparation,,Ferrous sulfate @ 6  kg/acre ,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 09:44:48.282070,2016-05-06 09:44:48.282070,5626,42,0,3,46
14532,168,87,125,40,Elemental Sulphur @ 8 kg/ acre at land preparation,,,,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,800 Kg/Acre,,2016-05-06 09:46:50.763185,2016-05-06 09:46:50.763185,5628,70,0,7,77
14533,60,43,63,20,Elemental Sulphur @ 8 kg/ acre at land preparation,,,,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,800 Kg/Acre,,2016-05-06 09:46:50.779364,2016-05-06 09:46:50.779364,5628,35,0,3,39
14542,169,104,150,40,,,0.1 % Disodium octaborate tetrahydrate @250 l/ ha at 3rd week and 500 l /ha at 6th week of sowing ,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 09:49:11.395669,2016-05-06 09:49:11.395669,5632,84,0,0,92
14543,168,122,150,47,,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 09:49:11.411755,2016-05-06 09:49:11.411755,5632,102,0,7,92
14544,117,69,75,27,,,0.1 % Disodium octaborate tetrahydrate @100 l/ acre at 3rd week and 200 l /acre at 6th week of sowing,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 09:49:11.430123,2016-05-06 09:49:11.430123,5632,59,0,7,46
18218,117,52,75,20,,,,,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,600 Kg/Acre,,2016-05-11 08:22:24.297832,2016-05-11 08:22:24.297832,7022,42,0,0,46
3899,114,113,150,43,,,,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,800 Kg/Acre,,2016-04-15 11:45:35.083889,2016-05-02 06:54:45.289911,1281,93,0,3,92
3850,60,61,63,20,,,,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 11:34:41.176393,2016-05-02 06:54:46.186243,1265,52,0,3,39
3849,117,69,50,20,,,,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 11:34:41.159731,2016-05-02 06:54:46.196186,1265,63,0,7,31
3848,169,104,150,40,,,,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 11:34:41.141743,2016-05-02 06:54:46.206553,1265,84,0,0,92
3842,60,52,63,17,,,Borax @4 kg / acre at land preparation,,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 11:31:05.994571,2016-05-02 06:54:46.285891,1261,44,0,0,39
3841,117,52,50,13,,,0.1 % Disodium octaborate tetrahydrate @100 l/ acre at 3rd week and 200 l /acre at 6th week of sowing,,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 11:31:05.944861,2016-05-02 06:54:46.296159,1261,45,0,0,31
3840,169,104,150,40,,,0.1 % Disodium octaborate tetrahydrate @250 l/ ha at 3rd week and 500 l /ha at 6th week of sowing ,,Spray of 0.5% manganese sulphate solution,Foliar spray of 0.025 % solution of copper sulphate (pentahydrate) ,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 11:31:05.930611,2016-05-02 06:54:46.305863,1261,84,0,0,92
3815,60,52,63,20,,,,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 11:22:26.949570,2016-05-02 06:54:46.592188,1253,44,0,3,39
3814,113,61,75,23,,,,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 11:22:26.941456,2016-05-02 06:54:46.602097,1253,51,0,3,46
3813,167,174,375,100,,,,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 11:22:26.933201,2016-05-02 06:54:46.611377,1253,123,0,0,231
3797,62,122,175,50,,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,600 Kg/Acre,,2016-04-15 11:17:40.380118,2016-05-02 06:54:46.803746,1248,98,0,3,108
3796,167,174,375,100,,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,600 Kg/Acre,,2016-04-15 11:17:40.364882,2016-05-02 06:54:46.813233,1248,123,0,0,231
3795,114,113,163,47,,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,600 Kg/Acre,,2016-04-15 11:17:40.349349,2016-05-02 06:54:46.822547,1248,91,0,3,100
3789,60,52,88,23,,,,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,800 Kg/Acre,,2016-04-15 11:15:51.101778,2016-05-02 06:54:46.892137,1245,40,0,0,54
3788,114,113,175,47,,,,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,800 Kg/Acre,,2016-04-15 11:15:51.086228,2016-05-02 06:54:46.902015,1245,89,0,0,108
3787,60,52,75,20,,,,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 11:15:30.253612,2016-05-02 06:54:46.916539,1244,42,0,0,46
3786,62,122,175,47,,,,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 11:15:30.236598,2016-05-02 06:54:46.925486,1244,98,0,0,108
3785,113,61,88,23,,,,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 11:15:30.220173,2016-05-02 06:54:46.934491,1244,49,0,0,54
3784,168,104,150,40,,,,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 11:15:30.202837,2016-05-02 06:54:46.943798,1244,84,0,0,92
3764,60,52,75,17,8 kg/ acre at land preparation,,,Ferrous sulfate @ 6  kg/acre ,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,200 Kg/Acre,2016-04-15 11:10:41.462885,2016-05-02 06:54:47.166344,1238,44,12,0,39
3763,115,43,63,17,4 kg/acre at land preparation,,,Ferrous sulfate @ 6  kg/acre ,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,200 Kg/Acre,2016-04-15 11:10:41.454565,2016-05-02 06:54:47.175589,1238,35,0,0,39
3762,168,104,150,33,8 kg/ acre at land preparation,,,Ferrous sulfate @ 6  kg/acre ,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,200 Kg/Acre,2016-04-15 11:10:41.445704,2016-05-02 06:54:47.185007,1238,87,25,0,77
3750,62,122,175,50,,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 11:09:34.285539,2016-05-02 06:54:47.352709,1235,98,0,3,108
3749,115,43,63,17,,10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 11:09:34.270828,2016-05-02 06:54:47.363954,1235,35,0,0,39
3748,169,104,150,40,,10 kg/ acre at land preparation,0.1 % Disodium octaborate tetrahydrate @250 l/ ha at 3rd week and 500 l /ha at 6th week of sowing ,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,,,2016-04-15 11:09:34.256277,2016-05-02 06:54:47.373793,1235,84,0,0,92
14504,169,104,150,40,,Zinc Sulphate @ 10 kg/ acre at land preparation,0.1 % Disodium octaborate tetrahydrate @250 l/ ha at 3rd week and 500 l /ha at 6th week of sowing ,,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,,200 Kg/Acre,2016-05-06 09:37:27.853231,2016-05-06 09:37:27.853231,5619,84,0,0,92
14505,113,69,88,27,,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,,200 Kg/Acre,2016-05-06 09:37:27.862745,2016-05-06 09:37:27.862745,5619,58,0,3,54
14506,60,61,75,23,,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,,200 Kg/Acre,2016-05-06 09:37:27.871433,2016-05-06 09:37:27.871433,5619,51,0,3,46
14555,169,104,150,40,,Zinc Sulphate @ 10 kg/ acre at land preparation,0.1 % Disodium octaborate tetrahydrate @250 l/ ha at 3rd week and 500 l /ha at 6th week of sowing ,,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,,,2016-05-06 09:51:49.272503,2016-05-06 09:51:49.272503,5636,84,0,0,92
14556,113,61,88,23,,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,,,2016-05-06 09:51:49.282277,2016-05-06 09:51:49.282277,5636,49,0,0,54
14557,60,52,75,20,,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,,,2016-05-06 09:51:49.292924,2016-05-06 09:51:49.292924,5636,42,0,0,46
14568,169,104,150,40,,Zinc Sulphate @ 10 kg/ acre at land preparation,0.1 % Disodium octaborate tetrahydrate @250 l/ ha at 3rd week and 500 l /ha at 6th week of sowing ,,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,,,2016-05-06 09:53:51.375723,2016-05-06 09:53:51.375723,5640,84,0,0,92
14569,113,61,88,27,,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,,,2016-05-06 09:53:51.392532,2016-05-06 09:53:51.392532,5640,49,0,3,54
14570,60,52,75,23,,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,,,2016-05-06 09:53:51.407401,2016-05-06 09:53:51.407401,5640,42,0,3,46
14579,168,104,125,47,,,,,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,800 Kg/Acre,,2016-05-06 09:56:51.419024,2016-05-06 09:56:51.419024,5643,87,0,13,77
14580,60,52,63,23,,,,,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,800 Kg/Acre,,2016-05-06 09:56:51.427603,2016-05-06 09:56:51.427603,5643,44,0,6,39
14687,168,122,175,47,Elemental Sulphur @ 8 kg/ acre at land preparation,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 10:15:46.008363,2016-05-06 10:15:46.008363,5677,98,0,0,108
14510,169,104,150,40,,Zinc Sulphate @ 10 kg/ acre at land preparation,0.1 % Disodium octaborate tetrahydrate @250 l/ ha at 3rd week and 500 l /ha at 6th week of sowing ,,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,,,2016-05-06 09:39:24.893094,2016-05-06 09:39:24.893094,5621,84,0,0,92
14511,113,69,100,27,,Zinc Sulphate @ 10 kg/ acre at land preparation,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,,,2016-05-06 09:39:24.913663,2016-05-06 09:39:24.913663,5621,56,0,0,62
3966,60,61,63,23,8 kg/ acre at land preparation,,Borax @4 kg / acre at land preparation,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 12:03:30.779578,2016-05-02 06:54:43.781889,1308,52,0,6,39
3964,169,104,150,40,8 kg/ acre at land preparation,,0.1 % Disodium octaborate tetrahydrate @250 l/ ha at 3rd week and 500 l /ha at 6th week of sowing ,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 12:03:30.742620,2016-05-02 06:54:43.819945,1308,84,0,0,92
3957,60,61,63,20,,,,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 12:00:43.869126,2016-05-02 06:54:43.993972,1303,52,0,3,39
3956,117,69,50,20,,,,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 12:00:43.859155,2016-05-02 06:54:44.013303,1303,63,0,7,31
3955,167,174,375,100,,,,Ferrous sulfate @ 6  kg/acre ,Spray of 0.5% manganese sulphate solution,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,400 Kg/Acre,,2016-04-15 12:00:43.849306,2016-05-02 06:54:44.032416,1303,123,0,0,231
3948,60,61,63,23,,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,800 Kg/Acre,,2016-04-15 11:59:01.245389,2016-05-02 06:54:44.188725,1300,52,0,6,39
14736,130,174,250,67,,,,Ferrous sulfate @ 6  kg/acre ,,,FYM 2 Ton/Acre,Azophos 6 Kg/Acre,400 Kg/Acre,,2016-05-06 10:24:09.366353,2016-05-06 10:24:09.366353,5693,140,0,0,154
3947,62,130,150,50,,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,800 Kg/Acre,,2016-04-15 11:59:01.235173,2016-05-02 06:54:44.207819,1300,110,0,10,92
3946,168,122,125,47,,,Borax @4 kg / acre at land preparation,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,800 Kg/Acre,,2016-04-15 11:59:01.224741,2016-05-02 06:54:44.227232,1300,105,0,13,77
3945,169,104,150,40,,,0.1 % Disodium octaborate tetrahydrate @250 l/ ha at 3rd week and 500 l /ha at 6th week of sowing ,,,,FYM 2 Ton/Acre,Azotobactor & PSB @ 3Kg/acre each,800 Kg/Acre,,2016-04-15 11:59:01.214865,2016-05-02 06:54:44.246409,1300,84,0,0,92
