id,ph,ec,organic_carbon,nitrogen,phosphorus,potassium,sulpher,zinc,boron,iron,manganese,copper,test_id,created_at,updated_at,ph_rating,ec_rating,oc_rating,n_rating,p_rating,k_rating,s_rating,zn_rating,b_rating,fe_rating,mn_rating,cu_rating,mixed_fertilizer_rate_id,zn_rw_rating,user_id,shc_lang_version,distributed,soil_health_cards_count
45270,5.3,0.06,0.48,177.024,50.0,60.0,3.25,0.3,0.63,15.33,4.63,1.99,62723,2016-07-14 18:29:59.999999,2016-07-14 13:05:33.157629,1,5,9,9,8,9,9,11,10,10,10,10,1,11,,bn,1.0,2
45271,5.2,0.07,0.69,254.472,65.0,50.0,4.85,0.41,0.54,20.42,5.61,1.07,62724,2016-07-14 18:29:59.999999,2016-07-14 13:05:33.418351,1,5,8,9,8,9,9,11,10,10,10,10,1,11,,bn,1.0,3
45272,5.1,0.03,0.72,265.536,78.0,55.0,8.45,0.33,0.14,29.35,3.29,2.56,62725,2016-07-14 18:29:59.999999,2016-07-14 13:05:33.660655,1,5,8,9,8,9,9,11,11,10,10,10,1,11,,bn,1.0,3
45273,5.3,0.04,0.78,287.664,90.0,40.0,9.45,0.46,0.13,40.56,4.16,1.65,62726,2016-07-14 18:29:59.999999,2016-07-14 13:05:33.897198,1,5,7,8,7,9,9,11,11,10,10,10,1,11,,bn,1.0,4
45274,5.7,0.12,0.79,291.352,140.0,55.0,6.25,0.48,0.09,41.62,4.29,1.38,62727,2016-07-14 18:29:59.999999,2016-07-14 13:05:34.156680,2,5,7,8,7,9,9,11,11,10,10,10,1,11,,bn,1.0,4
45275,5.5,0.13,0.76,280.288,625.0,50.0,6.15,0.49,0.1,35.74,4.5,1.96,62728,2016-07-14 18:29:59.999999,2016-07-14 13:05:34.488174,1,5,7,8,7,9,9,11,11,10,10,10,1,11,,bn,1.0,3
45276,5.3,0.14,0.8,295.04,28.0,60.0,5.25,0.32,0.03,36.89,5.51,1.07,62729,2016-07-14 18:29:59.999999,2016-07-14 13:05:34.932036,1,5,7,8,9,9,9,11,11,10,10,10,1,11,,bn,1.0,4
45277,5.0,0.01,0.88,324.544,91.0,75.0,3.85,0.33,0.04,37.19,4.22,1.88,62730,2016-07-14 18:29:59.999999,2016-07-14 13:05:35.246929,1,5,7,8,7,9,9,11,11,10,10,10,1,11,,bn,1.0,3
45278,5.1,0.01,0.71,261.848,89.0,78.0,8.45,0.65,0.13,38.11,4.62,1.32,62731,2016-07-14 18:29:59.999999,2016-07-14 13:05:35.706285,1,5,8,9,8,9,9,10,11,10,10,10,1,11,,bn,1.0,3
45279,5.0,0.02,0.62,228.656,92.0,70.0,4.85,0.35,0.14,39.2,4.5,1.45,62732,2016-07-14 18:29:59.999999,2016-07-14 13:05:36.047681,1,5,8,9,7,9,9,11,11,10,10,10,1,11,,bn,1.0,2
45280,5.1,0.02,0.54,199.152,94.0,65.0,8.45,0.39,0.16,40.23,4.94,1.63,62733,2016-07-14 18:29:59.999999,2016-07-14 13:05:36.386838,1,5,8,9,7,9,9,11,11,10,10,10,1,11,,bn,1.0,3
45281,5.1,0.01,0.53,195.464,78.0,95.0,6.45,0.4,0.53,32.43,4.29,1.78,62734,2016-07-14 18:29:59.999999,2016-07-14 13:05:36.878207,1,5,8,9,8,9,9,11,10,10,10,10,1,11,,bn,1.0,2
45282,5.1,0.03,0.62,228.656,106.0,35.0,5.25,0.49,0.63,33.55,4.66,1.96,62735,2016-07-14 18:29:59.999999,2016-07-14 13:05:37.487593,1,5,8,9,7,9,9,11,10,10,10,10,1,11,,bn,1.0,2
45283,5.1,0.04,0.69,254.472,112.0,60.0,2.35,0.51,0.64,29.69,4.46,1.82,62736,2016-07-14 18:29:59.999999,2016-07-14 13:05:37.935085,1,5,8,9,7,9,9,11,10,10,10,10,1,11,,bn,1.0,3
45284,5.2,0.02,0.76,280.288,165.0,155.0,3.45,0.56,0.64,28.4,4.55,1.49,62737,2016-07-14 18:29:59.999999,2016-07-14 13:05:38.184508,1,5,7,8,7,9,9,11,10,10,10,10,1,11,,bn,1.0,3
45285,5.2,0.1,1.01,372.488,182.0,60.0,5.75,0.65,0.53,29.51,4.4,1.85,62738,2016-07-14 18:29:59.999999,2016-07-14 13:05:38.424976,1,5,7,8,7,9,9,10,10,10,10,10,1,11,,bn,1.0,2
45286,5.2,0.1,0.92,339.296,100.0,80.0,6.45,0.39,0.24,40.2,4.31,1.79,62739,2016-07-14 18:29:59.999999,2016-07-14 13:05:38.662406,1,5,7,8,7,9,9,11,11,10,10,10,1,11,,bn,1.0,3
45287,5.2,0.09,0.43,158.584,96.0,40.0,8.15,0.41,0.25,40.21,5.82,1.62,62740,2016-07-14 18:29:59.999999,2016-07-14 13:05:38.911616,1,5,9,9,7,9,9,11,11,10,10,10,1,11,,bn,1.0,3
45288,5.2,0.06,0.64,236.032,89.0,80.0,7.35,0.34,0.29,51.5,4.96,1.59,62741,2016-07-14 18:29:59.999999,2016-07-14 13:05:39.167266,1,5,8,9,8,9,9,11,11,10,10,10,1,11,,bn,1.0,3
45289,5.3,0.13,0.68,250.784,75.0,80.0,6.45,0.42,0.46,52.62,5.89,2.07,62742,2016-07-14 18:29:59.999999,2016-07-14 13:05:39.445603,1,5,8,9,8,9,9,11,10,10,10,10,1,11,,bn,1.0,3
45290,5.3,0.21,0.62,228.656,93.0,120.0,4.45,0.44,0.42,42.25,4.75,2.41,62743,2016-07-14 18:29:59.999999,2016-07-14 13:05:39.719184,1,5,8,9,7,9,9,11,10,10,10,10,1,11,,bn,1.0,2
45291,5.3,0.06,0.6,221.28,125.0,190.0,5.45,0.28,0.75,45.29,5.93,1.94,62744,2016-07-14 18:29:59.999999,2016-07-14 13:05:40.001558,1,5,8,9,7,9,9,11,10,10,10,10,1,11,,bn,1.0,2
45292,5.2,0.07,0.58,213.904,206.0,85.0,7.85,0.25,0.65,56.46,6.12,1.72,62745,2016-07-14 18:29:59.999999,2016-07-14 13:05:40.215070,1,5,8,9,7,9,9,11,10,10,10,10,1,11,,bn,1.0,1
45293,5.0,0.04,0.72,265.536,87.0,130.0,6.15,0.39,0.83,55.42,4.2,1.85,62746,2016-07-14 18:29:59.999999,2016-07-14 13:05:40.455471,1,5,8,9,8,9,9,11,10,10,10,10,1,11,,bn,1.0,1
45294,5.1,0.03,0.71,261.848,205.0,90.0,5.15,0.41,0.34,30.57,5.82,1.86,62747,2016-07-14 18:29:59.999999,2016-07-14 13:05:40.666391,1,5,8,9,7,9,9,11,11,10,10,10,1,11,,bn,1.0,1
45295,4.9,0.02,0.77,283.976,178.0,120.0,4.65,0.42,0.64,35.65,6.91,2.1,62748,2016-07-14 18:29:59.999999,2016-07-14 13:05:40.879743,1,5,7,8,7,9,9,11,10,10,10,10,1,11,,bn,1.0,1
45296,5.1,0.01,0.82,302.416,94.0,170.0,5.45,0.44,0.14,36.83,6.07,1.44,62749,2016-07-14 18:29:59.999999,2016-07-14 13:05:41.112080,1,5,7,8,7,9,9,11,11,10,10,10,1,11,,bn,1.0,3
45297,5.2,0.1,0.88,324.544,142.0,720.0,2.06,0.4,0.15,38.34,6.82,1.52,62750,2016-07-14 18:29:59.999999,2016-07-14 13:05:41.385874,1,5,7,8,7,7,9,11,11,10,10,10,1,11,,bn,1.0,3
45298,5.3,0.09,1.2,442.56,183.0,90.0,3.15,0.55,0.78,48.64,6.16,1.62,62751,2016-07-14 18:29:59.999999,2016-07-14 13:05:41.693031,1,5,7,8,7,9,9,11,10,10,10,10,1,11,,bn,1.0,2
45299,5.2,0.13,0.92,339.296,92.0,95.0,2.95,0.62,0.06,45.14,4.29,1.43,62752,2016-07-14 18:29:59.999999,2016-07-14 13:05:41.922277,1,5,7,8,7,9,9,10,11,10,10,10,1,11,,bn,1.0,3
45300,5.1,0.04,0.63,232.344,29.0,85.0,9.85,0.5,0.16,46.25,5.17,1.64,62753,2016-07-14 18:29:59.999999,2016-07-14 13:05:42.128700,1,5,8,9,9,9,9,11,11,10,10,10,1,11,,bn,1.0,2
45301,4.9,0.07,0.79,291.352,38.0,45.0,6.75,0.41,0.19,49.78,5.94,1.68,62754,2016-07-14 18:29:59.999999,2016-07-14 13:05:42.347862,1,5,7,8,9,9,9,11,11,10,10,10,1,11,,bn,1.0,3
45302,5.0,0.04,0.82,302.416,46.0,45.0,5.45,0.38,0.23,50.06,5.42,1.62,62755,2016-07-14 18:29:59.999999,2016-07-14 13:05:42.662354,1,5,7,8,8,9,9,11,11,10,10,10,1,11,,bn,1.0,3
45303,5.1,0.03,0.85,313.48,75.0,50.0,6.15,0.39,0.53,55.16,5.83,2.6,62756,2016-07-14 18:29:59.999999,2016-07-14 13:05:42.911141,1,5,7,8,8,9,9,11,10,10,10,10,1,11,,bn,1.0,2
45304,5.1,0.04,0.91,335.608,48.0,170.0,7.85,0.33,0.06,58.19,4.92,2.58,62757,2016-07-14 18:29:59.999999,2016-07-14 13:05:43.167357,1,5,7,8,8,9,9,11,11,10,10,10,1,11,,bn,1.0,3
45305,5.2,0.02,0.53,195.464,212.0,90.0,4.25,0.36,0.07,58.23,5.29,1.72,62758,2016-07-14 18:29:59.999999,2016-07-14 13:05:43.407945,1,5,8,9,7,9,9,11,11,10,10,10,1,11,,bn,1.0,3
45306,5.3,0.09,0.68,250.784,84.0,75.0,3.25,0.35,0.05,50.53,4.38,2.71,62759,2016-07-14 18:29:59.999999,2016-07-14 13:05:43.623100,1,5,8,9,8,9,9,11,11,10,10,10,1,11,,bn,1.0,2
45307,5.2,0.1,0.99,365.112,105.0,50.0,5.45,0.18,0.17,45.66,5.46,1.77,62760,2016-07-14 18:29:59.999999,2016-07-14 13:05:43.818305,1,5,7,8,7,9,9,11,11,10,10,10,1,11,,bn,1.0,1
45308,5.1,0.14,1.0,368.8,211.0,60.0,6.75,0.22,0.34,46.77,6.21,1.82,62761,2016-07-14 18:29:59.999999,2016-07-14 13:05:44.024279,1,5,7,8,7,9,9,11,11,10,10,10,1,11,,bn,1.0,1
45309,5.3,0.06,0.98,361.424,112.0,90.0,9.45,0.16,0.92,44.17,5.48,1.2,62762,2016-07-14 18:29:59.999999,2016-07-14 13:05:44.220180,1,5,7,8,7,9,9,11,10,10,10,10,1,11,,bn,1.0,1
45310,4.8,0.03,0.76,280.288,98.0,60.0,5.85,0.29,0.02,23.52,5.21,1.92,62763,2016-07-14 18:29:59.999999,2016-07-14 13:05:44.424169,1,5,7,8,7,9,9,11,11,10,10,10,1,11,,bn,1.0,1
45311,5.6,0.17,0.94,346.672,134.0,65.0,6.25,0.3,0.05,26.34,4.94,1.63,62764,2016-07-14 18:29:59.999999,2016-07-14 13:05:44.620504,2,5,7,8,7,9,9,11,11,10,10,10,1,11,,bn,1.0,1
45312,5.9,0.14,0.62,228.656,205.0,195.0,4.85,0.4,0.45,35.92,4.21,2.43,62765,2016-07-14 18:29:59.999999,2016-07-14 13:05:44.826980,2,5,8,9,7,9,9,11,10,10,10,10,1,11,,bn,1.0,1
45313,5.5,0.13,0.73,269.224,92.0,75.0,5.7,0.45,0.36,39.2,5.61,2.79,62766,2016-07-14 18:29:59.999999,2016-07-14 13:05:45.109847,1,5,8,9,7,9,9,11,10,10,10,10,1,11,,bn,1.0,3
45314,5.7,0.06,0.82,302.416,102.0,145.0,5.07,0.44,0.05,48.5,5.55,1.85,62767,2016-07-14 18:29:59.999999,2016-07-14 13:05:45.368887,2,5,7,8,7,9,9,11,11,10,10,10,1,11,,bn,1.0,1
45315,6.0,0.07,0.78,287.664,145.0,30.0,6.45,0.36,0.12,49.45,5.1,2.53,62768,2016-07-14 18:29:59.999999,2016-07-14 13:05:45.589599,2,5,7,8,7,9,9,11,11,10,10,10,1,11,,bn,1.0,1
45316,5.3,0.04,0.38,140.144,232.0,120.0,4.85,0.37,0.05,50.36,6.72,1.99,62769,2016-07-14 18:29:59.999999,2016-07-14 13:05:45.784361,1,5,9,9,7,9,9,11,11,10,10,10,1,11,,bn,1.0,1
45317,5.2,0.06,0.41,151.208,198.0,190.0,6.95,0.29,0.32,40.55,6.52,2.0,62770,2016-07-14 18:29:59.999999,2016-07-14 13:05:46.027143,1,5,9,9,7,9,9,11,11,10,10,10,1,11,,bn,1.0,1
45318,5.3,0.07,0.45,165.96,109.0,150.0,9.45,0.31,0.98,52.12,6.82,1.98,62771,2016-07-14 18:29:59.999999,2016-07-14 13:05:46.287093,1,5,9,9,7,9,9,11,10,10,10,10,1,11,,bn,1.0,1
45319,5.4,0.09,0.52,191.776,89.0,170.0,2.35,0.25,0.47,51.25,5.94,2.76,62772,2016-07-14 18:29:59.999999,2016-07-14 13:05:46.544511,1,5,8,9,8,9,9,11,10,10,10,10,1,11,,bn,1.0,1
45320,5.3,0.12,0.65,239.72,147.0,140.0,3.85,0.6,0.45,45.39,4.16,2.41,62773,2016-07-14 18:29:59.999999,2016-07-14 13:05:46.811239,1,5,8,9,7,9,9,10,10,10,10,10,1,11,,bn,1.0,3
45321,5.1,0.02,0.75,276.6,99.0,200.0,9.15,0.39,0.12,40.55,5.42,1.55,62774,2016-07-14 18:29:59.999999,2016-07-14 13:05:47.010367,1,5,7,9,7,8,9,11,11,10,10,10,1,11,,bn,1.0,1
45322,5.3,0.06,0.89,328.232,102.0,65.0,6.35,0.46,0.45,50.61,6.29,1.62,62775,2016-07-14 18:29:59.999999,2016-07-14 13:05:47.241873,1,5,7,8,7,9,9,11,10,10,10,10,1,11,,bn,1.0,3
45323,5.2,0.03,0.56,206.528,304.0,50.0,3.45,0.43,0.29,45.43,4.15,1.83,62776,2016-07-14 18:29:59.999999,2016-07-14 13:05:47.576581,1,5,8,9,7,9,9,11,11,10,10,10,1,11,,bn,1.0,3
45324,4.9,0.02,0.43,158.584,118.0,55.0,5.65,0.35,0.29,44.12,5.99,1.43,62777,2016-07-14 18:29:59.999999,2016-07-14 13:05:47.872033,1,5,9,9,7,9,9,11,11,10,10,10,1,11,,bn,1.0,3
45325,5.1,0.07,1.05,387.24,258.0,65.0,7.65,0.31,0.36,48.45,4.2,1.75,62778,2016-07-14 18:29:59.999999,2016-07-14 13:05:48.133642,1,5,7,8,7,9,9,11,10,10,10,10,1,11,,bn,1.0,5
45326,5.1,0.06,0.58,213.904,156.0,90.0,8.75,0.35,0.45,34.29,5.3,1.89,62779,2016-07-14 18:29:59.999999,2016-07-14 13:05:48.389277,1,5,8,9,7,9,9,11,10,10,10,10,1,11,,bn,1.0,3
45327,5.1,0.14,0.59,217.592,129.0,60.0,6.15,0.43,0.18,36.92,4.11,1.56,62780,2016-07-14 18:29:59.999999,2016-07-14 13:05:48.682438,1,5,8,9,7,9,9,11,11,10,10,10,1,11,,bn,1.0,6
45328,5.0,0.13,0.6,221.28,92.0,50.0,5.15,0.18,0.45,29.63,5.25,2.43,62781,2016-07-14 18:29:59.999999,2016-07-14 13:05:48.965155,1,5,8,9,7,9,9,11,10,10,10,10,1,11,,bn,1.0,4
45329,5.0,0.1,0.64,236.032,154.0,75.0,4.65,0.15,0.09,28.45,6.15,1.05,62782,2016-07-14 18:29:59.999999,2016-07-14 13:05:49.227810,1,5,8,9,7,9,9,11,11,10,10,10,1,11,,bn,1.0,5
45330,4.9,0.09,0.74,272.912,345.0,40.0,6.25,0.2,0.45,40.18,6.29,2.58,62783,2016-07-14 18:29:59.999999,2016-07-14 13:05:49.479031,1,5,8,9,7,9,9,11,10,10,10,10,1,11,,bn,1.0,3
45331,5.2,0.06,0.91,335.608,301.0,175.0,1.65,0.39,0.56,41.09,7.0,2.59,62784,2016-07-14 18:29:59.999999,2016-07-14 13:05:49.712586,1,5,7,8,7,9,9,11,10,10,10,10,1,11,,bn,1.0,3
45332,5.1,0.04,0.69,254.472,212.0,50.0,2.35,0.28,0.58,29.45,4.15,1.6,62785,2016-07-14 18:29:59.999999,2016-07-14 13:05:49.943293,1,5,8,9,7,9,9,11,10,10,10,10,1,11,,bn,1.0,3
45333,5.1,0.02,0.8,295.04,109.0,75.0,4.65,0.25,0.63,29.56,4.92,1.64,62786,2016-07-14 18:29:59.999999,2016-07-14 13:05:50.226000,1,5,7,8,7,9,9,11,10,10,10,10,1,11,,bn,1.0,7
45334,4.8,0.03,1.26,464.688,256.0,305.0,2.35,0.6,0.01,28.58,5.34,1.74,62787,2016-07-14 18:29:59.999999,2016-07-14 13:05:50.502777,1,5,7,7,7,8,9,10,11,10,10,10,1,11,,bn,1.0,5
45335,5.0,0.04,0.92,339.296,212.0,65.0,6.25,0.51,0.18,30.36,5.3,1.91,62788,2016-07-14 18:29:59.999999,2016-07-14 13:05:50.742393,1,5,7,8,7,9,9,11,11,10,10,10,1,11,,bn,1.0,2
45336,5.1,0.03,0.36,132.768,100.0,50.0,5.15,0.44,0.09,33.49,6.21,1.69,62789,2016-07-14 18:29:59.999999,2016-07-14 13:05:50.958591,1,5,9,9,7,9,9,11,11,10,10,10,1,11,,bn,1.0,3
45337,5.2,0.06,0.82,302.416,312.0,30.0,6.15,0.42,0.07,35.01,5.1,1.8,62790,2016-07-14 18:29:59.999999,2016-07-14 13:05:51.193870,1,5,7,8,7,9,9,11,11,10,10,10,1,11,,bn,1.0,4
45338,5.0,0.07,0.78,287.664,149.0,45.0,7.65,0.5,0.06,36.18,4.25,2.26,62791,2016-07-14 18:29:59.999999,2016-07-14 13:05:51.476151,1,5,7,8,7,9,9,11,11,10,10,10,1,11,,bn,1.0,4
45339,5.1,0.13,0.68,250.784,90.0,45.0,8.15,1.2,0.13,40.9,5.65,1.92,62792,2016-07-14 18:29:59.999999,2016-07-14 13:05:51.690536,1,5,8,9,7,9,9,10,11,10,10,10,1,10,,bn,1.0,2
45340,5.1,0.04,0.67,247.096,146.0,50.0,6.35,0.39,0.25,42.9,4.12,1.36,62793,2016-07-14 18:29:59.999999,2016-07-14 13:05:51.948452,1,5,8,9,7,9,9,11,11,10,10,10,1,11,,bn,1.0,3
45341,5.2,0.17,0.65,239.72,102.0,55.0,3.65,0.41,0.63,42.69,4.2,1.82,62794,2016-07-14 18:29:59.999999,2016-07-14 13:05:52.186105,1,5,8,9,7,9,9,11,10,10,10,10,1,11,,bn,1.0,4
45342,5.3,0.2,0.66,243.408,158.0,50.0,6.15,0.36,0.53,48.0,5.31,1.8,62795,2016-07-14 18:29:59.999999,2016-07-14 13:05:52.459143,1,5,8,9,7,9,9,11,10,10,10,10,1,11,,bn,1.0,6
45343,5.4,0.14,0.43,158.584,212.0,55.0,5.75,0.33,0.45,25.0,5.14,1.18,62796,2016-07-14 18:29:59.999999,2016-07-14 13:05:52.845900,1,5,9,9,7,9,9,11,10,10,10,10,1,11,,bn,1.0,5
45344,5.9,0.07,0.55,202.84,142.0,60.0,6.15,0.43,0.46,45.13,5.9,2.55,62797,2016-07-14 18:29:59.999999,2016-07-14 13:05:53.173349,2,5,8,9,7,9,9,11,10,10,10,10,1,11,,bn,1.0,4
45345,5.6,0.02,0.64,236.032,45.0,60.0,3.75,0.47,0.58,39.63,5.46,2.61,62798,2016-07-14 18:29:59.999999,2016-07-14 13:05:53.467853,2,5,8,9,8,9,9,11,10,10,10,10,1,11,,bn,1.0,4
45346,5.2,0.03,0.78,287.664,165.0,65.0,4.65,0.82,0.42,36.53,4.19,1.94,62799,2016-07-14 18:29:59.999999,2016-07-14 13:05:53.804211,1,5,7,8,7,9,9,10,10,10,10,10,1,11,,bn,1.0,3
45347,5.4,0.03,0.61,224.968,94.0,45.0,6.15,0.6,0.49,35.45,4.27,1.67,62800,2016-07-14 18:29:59.999999,2016-07-14 13:05:54.200656,1,5,8,9,7,9,9,10,10,10,10,10,1,11,,bn,1.0,3
45348,5.3,0.04,0.52,191.776,68.0,55.0,3.15,0.55,0.03,34.64,4.86,1.66,62801,2016-07-14 18:29:59.999999,2016-07-14 13:05:54.737620,1,5,8,9,8,9,9,11,11,10,10,10,1,11,,bn,1.0,5
45349,5.0,0.03,0.78,287.664,170.0,45.0,4.15,0.33,0.05,36.85,5.29,1.72,62802,2016-07-14 18:29:59.999999,2016-07-14 13:05:55.198871,1,5,7,8,7,9,9,11,11,10,10,10,1,11,,bn,1.0,3
45350,5.1,0.06,0.69,254.472,23.0,45.0,5.45,0.41,0.07,37.24,6.15,1.43,62803,2016-07-14 18:29:59.999999,2016-07-14 13:05:55.500584,1,5,8,9,9,9,9,11,11,10,10,10,1,11,,bn,1.0,4
45351,5.2,0.17,0.75,276.6,104.0,45.0,6.15,0.4,0.46,38.49,6.2,2.55,62804,2016-07-14 18:29:59.999999,2016-07-14 13:05:55.838193,1,5,7,9,7,9,9,11,10,10,10,10,1,11,,bn,1.0,4
45937,6.8,1.2,0.2,108.0,28.0,92.0,4.0,0.66,0.65,22.1,9.8,2.3,31475,2016-07-15 06:03:44.259437,2016-07-15 06:03:44.259437,3,6,9,9,9,9,9,10,10,10,10,10,1,11,,bn,1.0,5
46258,6.0,2.73,0.32,176.0,159.0,78.0,16.0,1.82,0.53,28.3,7.42,3.86,31591,2016-07-15 06:34:42.797834,2016-07-15 06:34:42.797834,2,6,9,9,7,9,7,10,10,10,10,10,1,10,,bn,1.0,5
46274,4.21,0.09,0.26,145.0,155.0,75.0,20.32,1.94,0.68,20.5,12.64,5.24,51413,2016-07-15 06:42:41.032696,2016-07-15 06:42:41.032696,1,5,9,9,7,9,7,10,10,10,10,10,1,10,,bn,1.0,1
46329,6.5,1.38,0.38,210.0,274.0,56.0,22.0,0.86,0.5,20.2,11.12,2.24,34599,2016-07-15 07:51:43.673831,2016-07-15 07:51:43.673831,2,6,9,9,7,9,7,10,10,10,10,10,1,10,,bn,1.0,5
46483,6.1,1.33,0.35,193.0,185.0,80.0,26.0,0.56,0.6,32.9,7.56,1.78,34603,2016-07-15 08:06:18.721720,2016-07-15 08:06:18.721720,2,6,9,9,7,9,7,11,10,10,10,10,1,11,,bn,1.0,5
46491,6.1,1.28,0.41,226.0,102.0,44.0,20.0,0.7,0.6,21.1,9.44,2.62,34611,2016-07-15 08:36:46.689394,2016-07-15 08:36:46.689394,2,6,9,9,7,9,7,10,10,10,10,10,1,11,,bn,1.0,5
46501,6.2,1.35,0.38,210.0,81.0,60.0,13.0,1.22,0.53,31.5,7.52,1.52,35115,2016-07-15 09:33:03.075676,2016-07-15 09:33:03.075676,2,6,9,9,8,9,8,10,10,10,10,10,1,10,,bn,1.0,8
46506,6.5,0.36,0.47,260.0,107.0,78.0,22.0,1.5,0.33,20.4,8.04,1.38,35121,2016-07-15 09:40:28.947530,2016-07-15 09:40:28.947530,2,5,9,9,7,9,7,10,11,10,10,10,1,10,,bn,1.0,11
46511,6.0,0.15,0.38,210.0,97.0,70.0,11.0,0.96,0.73,29.0,6.88,1.76,35126,2016-07-15 09:52:44.503196,2016-07-15 09:52:44.503196,2,5,9,9,7,9,8,10,10,10,10,10,1,10,,bn,1.0,8
46517,7.33,0.31,0.65,382.0,53.0,186.0,11.28,0.52,0.21,11.08,1.75,0.62,63989,2016-07-15 09:56:32.984274,2016-07-15 09:56:32.984274,3,5,8,8,8,9,8,11,11,10,10,10,1,11,,bn,1.0,6
46528,7.29,0.25,0.54,307.0,78.0,132.0,15.24,0.12,0.24,8.55,3.21,0.28,63992,2016-07-15 10:03:22.108815,2016-07-15 10:03:22.108815,3,5,8,8,8,9,7,11,11,10,10,10,1,11,,bn,1.0,6
46543,4.99,0.1,0.61,290.0,145.0,250.0,11.48,2.14,0.54,25.23,9.67,4.24,51427,2016-07-15 10:34:28.353037,2016-07-15 10:34:28.353037,1,5,8,8,7,8,8,10,10,10,10,10,1,10,,bn,1.0,1
46560,4.5,0.05,0.42,254.6,63.0,291.0,4.3,0.24,0.36,12.0,,,63390,2016-07-15 10:59:32.067284,2016-07-15 10:59:32.067284,1,5,9,9,8,8,9,11,10,10,0,0,1,11,,bn,1.0,4
46562,7.68,0.57,0.58,334.0,49.0,165.0,12.34,0.35,0.33,13.02,3.16,0.38,63810,2016-07-15 11:04:43.105614,2016-07-15 11:04:43.105614,4,5,8,8,8,9,8,11,11,10,10,10,1,11,,bn,1.0,5
46580,7.58,0.19,0.73,436.0,29.0,156.0,12.35,0.47,0.24,7.69,2.54,0.38,63804,2016-07-15 11:37:05.338035,2016-07-15 11:37:05.338035,4,5,8,8,9,9,8,11,11,10,10,10,1,11,,bn,1.0,5
46590,7.38,0.24,0.54,307.0,61.0,157.0,11.24,0.34,0.11,10.65,3.37,0.65,64112,2016-07-15 12:32:05.126058,2016-07-15 12:32:05.126058,3,5,8,8,8,9,8,11,11,10,10,10,1,11,,bn,1.0,6
46592,5.3,0.24,0.6,336.0,70.0,136.0,8.0,0.81,0.2,5.0,1.21,0.17,64113,2016-07-15 18:29:59.999999,2016-07-15 14:32:56.817870,1,5,8,8,8,9,9,10,11,10,10,11,1,11,,bn,1.0,1
46593,5.1,0.12,0.56,314.0,95.0,184.0,5.0,0.73,0.2,5.3,1.13,0.13,64114,2016-07-15 18:29:59.999999,2016-07-15 14:32:57.112849,1,5,8,8,7,9,9,10,11,10,10,11,1,11,,bn,1.0,1
46594,5.4,0.18,0.64,359.0,53.0,245.0,5.0,0.6,0.7,4.9,1.1,0.19,64115,2016-07-15 18:29:59.999999,2016-07-15 14:32:57.504231,1,5,8,8,8,8,9,10,10,10,10,11,1,11,,bn,1.0,1
46595,4.9,0.32,0.74,414.0,82.0,273.0,4.0,0.47,0.5,5.8,1.09,0.21,64116,2016-07-15 18:29:59.999999,2016-07-15 14:32:57.919030,1,5,8,8,8,8,9,11,10,10,10,10,1,11,,bn,1.0,1
46596,5.2,0.27,0.78,468.0,63.0,208.0,7.0,1.07,0.3,4.7,1.0,0.21,64117,2016-07-15 18:29:59.999999,2016-07-15 14:32:58.303386,1,5,7,7,8,8,9,10,11,10,10,10,1,10,,bn,1.0,1
46597,5.6,0.25,0.6,337.0,68.0,256.0,5.0,0.53,0.5,5.6,1.09,0.17,64118,2016-07-15 18:29:59.999999,2016-07-15 14:32:58.534845,2,5,8,8,8,8,9,11,10,10,10,11,1,11,,bn,1.0,1
46598,5.5,0.14,0.54,304.0,55.0,212.0,6.0,0.59,0.7,5.9,1.07,0.15,64119,2016-07-15 18:29:59.999999,2016-07-15 14:32:58.709541,1,5,8,8,8,8,9,11,10,10,10,11,1,11,,bn,1.0,1
46599,5.3,0.31,0.72,403.0,54.0,179.0,8.0,0.45,0.5,5.5,1.13,0.19,64120,2016-07-15 18:29:59.999999,2016-07-15 14:32:58.898683,1,5,8,8,8,9,9,11,10,10,10,11,1,11,,bn,1.0,1
46600,5.4,0.22,0.74,415.0,70.0,183.0,4.0,0.47,0.7,5.8,1.08,0.17,64121,2016-07-15 18:29:59.999999,2016-07-15 14:32:59.082329,1,5,8,8,8,9,9,11,10,10,10,11,1,11,,bn,1.0,1
46601,5.0,0.19,0.64,357.0,57.0,263.0,5.0,0.8,0.5,5.8,1.11,0.19,64122,2016-07-15 18:29:59.999999,2016-07-15 14:32:59.255918,1,5,8,8,8,8,9,10,10,10,10,11,1,11,,bn,1.0,1
46602,5.4,0.15,0.6,336.0,60.0,157.0,7.0,0.59,0.5,6.1,1.17,0.15,64123,2016-07-15 18:29:59.999999,2016-07-15 14:32:59.429696,1,5,8,8,8,9,9,11,10,10,10,11,1,11,,bn,1.0,1
46603,5.2,0.26,0.56,314.0,82.0,192.0,6.0,0.8,0.7,4.9,1.11,0.2,64124,2016-07-15 18:29:59.999999,2016-07-15 14:32:59.613003,1,5,8,8,8,9,9,10,10,10,10,10,1,11,,bn,1.0,1
46604,5.3,0.12,0.77,431.0,50.0,284.0,4.0,0.73,0.5,6.0,1.18,0.17,64125,2016-07-15 18:29:59.999999,2016-07-15 14:32:59.791495,1,5,7,8,8,8,9,10,10,10,10,11,1,11,,bn,1.0,1
