0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
4724,10215,1295.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.4,0.9,0.29,207,90.0,272,11.71,0.78,0.32,38.06,6.71,1.12,10-26-26,True,10027040005,2016-06-28 13:47:17.367240,2016-06-28 13:47:17.853469
4725,10216,1296.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.5,0.17,0.32,227,75.6,232,12.38,0.81,0.35,34.08,12.77,0.52,10-26-26,True,10027082007,2016-06-28 13:47:18.326465,2016-06-28 13:47:18.574656
4726,10217,1297.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.4,0.21,0.38,267,63.0,317,10.62,0.84,0.34,42.5,18.9,0.77,10-26-26,True,10027082008,2016-06-28 13:47:18.798352,2016-06-28 13:47:18.989942
4727,10218,1298.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,6.0,0.09,0.41,292,61.2,291,11.24,0.75,0.27,43.62,9.24,0.74,10-26-26,True,10027082009,2016-06-28 13:47:19.328052,2016-06-28 13:47:19.607541
4728,10219,1299.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.9,0.08,0.62,437,72.0,218,12.48,0.84,0.28,47.38,16.78,1.02,10-26-26,True,10027082010,2016-06-28 13:47:20.102292,2016-06-28 13:47:20.432408
4729,10220,1300.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.3,0.09,0.41,291,90.0,312,14.29,0.42,0.4,48.05,7.01,0.95,10-26-26,True,10027082011,2016-06-28 13:47:20.656237,2016-06-28 13:47:20.815109
4730,10221,1301.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.5,0.09,0.39,274,99.0,237,10.1,0.42,0.3,36.52,13.26,0.59,10-26-26,True,10027082012,2016-06-28 13:47:21.141994,2016-06-28 13:47:21.531872
4731,10222,1302.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.1,0.27,0.33,276,86.4,205,12.52,0.81,0.31,38.72,19.72,0.92,10-26-26,True,10027082013,2016-06-28 13:47:22.036290,2016-06-28 13:47:22.399024
4732,10223,1303.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.2,0.22,0.33,234,108,261,10.23,0.92,0.33,42.05,10.79,1.02,10-26-26,True,10027082014,2016-06-28 13:47:22.880490,2016-06-28 13:47:23.071132
4733,10224,1304.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.5,0.1,0.35,248,81.0,236,11.66,0.42,0.27,40.25,17.1,1.05,10-26-26,True,10027082015,2016-06-28 13:47:23.275129,2016-06-28 13:47:23.419823
4734,10225,1305.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.7,0.09,0.59,412,75.6,291,12.37,0.54,0.28,41.25,8.6,1.06,10-26-26,True,10027082016,2016-06-28 13:47:23.666527,2016-06-28 13:47:23.849104
4735,10226,1306.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,6.0,0.2,0.32,228,68.4,259,10.26,0.64,0.3,40.62,14.64,0.62,10-26-26,True,10027082017,2016-06-28 13:47:24.417895,2016-06-28 13:47:24.839898
4736,10227,1307.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.6,0.19,0.38,267,79.2,219,11.22,0.81,0.31,38.0,20.55,0.66,10-26-26,True,10027040006,2016-06-28 13:47:25.477202,2016-06-28 13:47:25.952600
4737,10228,1308.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,6.2,0.19,0.33,234,63.0,251,12.48,0.47,0.28,42.0,11.8,0.53,10-26-26,True,10027040007,2016-06-28 13:47:26.235527,2016-06-28 13:47:26.432444
4738,10229,1309.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.2,0.15,0.39,275,72.0,277,9.72,0.55,0.3,0.62,18.2,0.51,10-26-26,True,10027040008,2016-06-28 13:47:26.790279,2016-06-28 13:47:27.180049
4739,10230,1310.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.4,0.14,0.29,207,81.0,141,10.48,0.56,0.29,40.92,9.66,1.02,10-26-26,True,10027040009,2016-06-28 13:47:27.809585,2016-06-28 13:47:28.291511
4740,10231,1311.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.0,0.11,0.21,152,66.6,183,11.42,0.64,0.31,41.61,15.58,0.92,10-26-26,True,10027040010,2016-06-28 13:47:28.900205,2016-06-28 13:47:29.332964
4741,10232,1312.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.4,0.55,0.39,274,93.6,165,8.38,0.57,0.36,28.25,12.81,0.99,10-26-26,True,10027040011,2016-06-28 13:47:30.105739,2016-06-28 13:47:30.611471
4742,10233,1313.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.3,0.42,0.41,292,86.4,220,10.91,0.71,0.28,42.26,19.75,0.95,10-26-26,True,10027040012,2016-06-28 13:47:31.126976,2016-06-28 13:47:31.368914
4743,10234,1314.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.1,0.22,0.44,311,64.8,194,10.12,0.81,0.3,48.02,6.73,0.72,10-26-26,True,10027040013,2016-06-28 13:47:31.903705,2016-06-28 13:47:32.218691
4744,10235,1315.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.2,0.17,0.57,403,75.6,205,8.48,0.75,0.33,50.2,14.53,0.55,10-26-26,True,10027040014,2016-06-28 13:47:32.715398,2016-06-28 13:47:33.135250
4745,10236,1316.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.4,0.39,0.47,329,63,232,12.37,0.81,0.31,46.56,19.0,0.76,10-26-26,True,10027040015,2016-06-28 13:47:33.751979,2016-06-28 13:47:34.210961
4746,10237,1317.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.6,0.33,0.44,311,72,179,12.49,0.72,0.32,43.56,17.23,0.81,10-26-26,True,10027040016,2016-06-28 13:47:34.809960,2016-06-28 13:47:35.173486
4747,10238,1318.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.0,0.31,0.42,302,54.0,245,12.52,0.64,0.34,45.9,20.01,0.8,10-26-26,True,10027040017,2016-06-28 13:47:35.843306,2016-06-28 13:47:36.299052
4748,10239,1319.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.5,0.35,0.47,327,75.6,221,8.16,0.72,0.28,43.56,25.63,0.93,10-26-26,True,10027040018,2016-06-28 13:47:36.955806,2016-06-28 13:47:37.379429
4749,10240,1320.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.7,0.17,0.39,276,63,213,10.26,0.56,0.27,44.05,19.53,1.0,10-26-26,True,10027040019,2016-06-28 13:47:37.669430,2016-06-28 13:47:37.890896
4750,10241,1321.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.3,0.08,0.32,228,63,300,10.58,0.64,0.24,28.92,26.05,0.52,10-26-26,True,10027062034,2016-06-28 13:47:38.200317,2016-06-28 13:47:38.420035
4751,10242,1322.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.4,0.06,0.42,302,57.6,227,11.32,0.45,0.25,44.6,20.1,0.57,10-26-26,True,10027062035,2016-06-28 13:47:38.667057,2016-06-28 13:47:38.867355
4752,10243,1323.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,4.9,0.12,0.38,267,75.6,264,12.46,0.57,0.27,38.08,19.05,0.55,10-26-26,True,10027156038,2016-06-28 13:47:39.273493,2016-06-28 13:47:39.589063
4753,10244,1324.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.6,0.13,0.32,227,81,284,13.66,0.72,0.33,48.02,26.72,1.03,10-26-26,True,10027062036,2016-06-28 13:47:40.045410,2016-06-28 13:47:40.396202
4754,10245,1325.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.3,0.11,0.35,248,68.4,232,12.11,0.84,0.29,41.5,28.08,0.62,10-26-26,True,10027156039,2016-06-28 13:47:40.897714,2016-06-28 13:47:41.315283
4755,10246,1326.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.0,0.29,0.57,403,75.6,315,8.67,0.72,0.31,43.28,24.06,0.66,10-26-26,True,10027062037,2016-06-28 13:47:41.617705,2016-06-28 13:47:41.796065
4756,10247,1327.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,4.9,0.31,0.41,291,82.8,244,9.64,0.56,0.33,44.04,10.53,0.72,10-26-26,True,10027156040,2016-06-28 13:47:42.249676,2016-06-28 13:47:42.637158
4757,10248,1328.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.7,0.18,0.38,267,84.6,391,11.03,0.55,0.32,34.5,14.53,0.82,10-26-26,True,10027156041,2016-06-28 13:47:43.103895,2016-06-28 13:47:43.541068
4758,10249,1329.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,4.8,0.12,0.63,446,75.6,273,12.63,0.72,0.24,42.36,12.52,1.11,10-26-26,True,10027062038,2016-06-28 13:47:44.041807,2016-06-28 13:47:44.434077
4759,10250,1330.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.6,0.14,0.56,392,72,406,10.28,9.45,0.29,38.52,19.53,0.53,10-26-26,True,10027062039,2016-06-28 13:47:44.927807,2016-06-28 13:47:45.264490
4760,10251,1331.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.1,0.11,0.39,275,70.2,341,12.48,0.54,0.3,41.2,18.79,0.66,10-26-26,True,10027156042,2016-06-28 13:47:45.881712,2016-06-28 13:47:46.415718
4761,10252,1332.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.6,0.12,0.44,311,90.0,362,10.12,0.55,0.33,43.52,5.73,0.71,10-26-26,True,10027062040,2016-06-28 13:47:46.939818,2016-06-28 13:47:47.180606
4762,10253,1333.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.7,0.12,0.41,292,86.4,318,10.56,0.47,0.25,44.59,7.29,0.91,10-26-26,True,10027156043,2016-06-28 13:47:47.445915,2016-06-28 13:47:47.655762
4763,10254,1334.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,6.4,0.08,0.39,276,61.2,298,11.26,0.98,0.27,49.05,18,1.02,10-26-26,True,10027156044,2016-06-28 13:47:48.019418,2016-06-28 13:47:48.250620
4764,10255,1335.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,6.0,0.19,0.47,329,63.0,339,11.69,0.72,0.28,46.5,11.53,0.41,10-26-26,True,10027062041,2016-06-28 13:47:48.584450,2016-06-28 13:47:48.890876
4765,10256,1336.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,6.3,0.13,0.41,288,54.0,301,12.78,0.81,0.29,44.62,6.73,0.52,10-26-26,True,10027156045,2016-06-28 13:47:49.186663,2016-06-28 13:47:49.392812
4766,10257,1337.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,6.1,0.13,0.29,211,43.2,377,12.79,0.72,0.31,43.91,18.05,0.51,10-26-26,True,10027156046,2016-06-28 13:47:49.599620,2016-06-28 13:47:49.774482
4767,10258,1338.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.2,0.17,0.32,228,64.8,325,11.85,0.98,0.33,42.62,16.03,1.02,10-26-26,True,10027062042,2016-06-28 13:47:50.120169,2016-06-28 13:47:50.675239
4768,10259,1339.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.9,0.14,0.41,287,72.0,286,9.92,0.72,0.36,38.26,17.53,0.71,10-26-26,True,10027156047,2016-06-28 13:47:51.305920,2016-06-28 13:47:51.724884
4769,10260,1340.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.6,0.21,0.33,236,63.0,407,10.11,0.65,0.35,36.25,19.01,0.59,10-26-26,True,10027156048,2016-06-28 13:47:52.281042,2016-06-28 13:47:52.510821
4770,10261,1341.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.8,0.13,0.62,237,81.0,314,14.52,0.57,0.32,42.52,24.1,0.81,10-26-26,True,10027156049,2016-06-28 13:47:52.724530,2016-06-28 13:47:52.926061
4771,10262,1342.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.6,0.16,0.42,302,73.8,281,12.62,0.84,0.28,8.32,17.79,0.82,10-26-26,True,10027062043,2016-06-28 13:47:53.455405,2016-06-28 13:47:53.895233
4772,10263,1343.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.5,0.12,0.42,298,66.6,304,10.47,0.72,0.27,26.92,13.53,1.05,10-26-26,True,10027156050,2016-06-28 13:47:54.436516,2016-06-28 13:47:54.826917
4773,10264,1344.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.5,0.3,0.47,329,86.4,258,10.11,0.91,0.33,38.8,16.06,0.81,10-26-26,True,10027156051,2016-06-28 13:47:55.369968,2016-06-28 13:47:55.827826
4774,10265,1345.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.3,0.11,0.48,341,72.0,301,12.26,0.72,0.3,40.42,17.71,0.92,10-26-26,True,10027156052,2016-06-28 13:47:56.083921,2016-06-28 13:47:56.241253
4775,10266,1346.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,6.0,0.3,0.38,267,75.6,251,11.22,0.92,0.31,22.92,9.23,0.42,10-26-26,True,10027062044,2016-06-28 13:47:56.528471,2016-06-28 13:47:56.757349
4776,10267,1347.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.7,0.15,0.56,392,81.0,327,10.48,0.81,0.28,31.68,18.39,0.48,10-26-26,True,10027062045,2016-06-28 13:47:57.045492,2016-06-28 13:47:57.359669
4777,10268,1348.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.7,0.21,0.29,211,68.4,258,11.67,0.42,0.35,32.31,8.53,0.47,10-26-26,True,10027156053,2016-06-28 13:47:57.901232,2016-06-28 13:47:58.346382
4778,10269,1349.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.1,0.27,0.36,257,63.0,313,12.26,0.82,0.24,38.32,15.23,0.45,10-26-26,True,10027062046,2016-06-28 13:47:58.606255,2016-06-28 13:47:58.795157
4779,10270,1350.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,4.9,0.21,0.41,287,72.0,338,12.41,0.65,0.25,40.12,18.73,0.49,10-26-26,True,10027156054,2016-06-28 13:47:59.139904,2016-06-28 13:47:59.442180
4780,10271,1351.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,4.8,0.25,0.42,299,86.4,287,8.89,0.53,0.26,44.19,17.53,0.48,10-26-26,True,10027062047,2016-06-28 13:47:59.945463,2016-06-28 13:48:00.368865
4782,10272,1352.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.1,0.22,0.33,236,90.0,334,1.26,0.72,0.28,41.55,19.53,0.51,10-26-26,True,10027062048,2016-06-28 13:48:00.656443,2016-06-28 13:48:00.854090
4783,10273,1353.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,4.9,0.26,0.39,275,93.6,281,10.37,0.63,0.24,40.6,16.21,0.62,10-26-26,True,10027156055,2016-06-28 13:48:01.151760,2016-06-28 13:48:01.352426
4785,10274,1354.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.0,0.37,0.41,287,81.0,264,12.48,0.77,0.31,34.26,15.73,0.58,10-26-26,True,10027062049,2016-06-28 13:48:01.802106,2016-06-28 13:48:02.215724
4786,10275,1355.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.1,0.31,0.33,235,75.6,219,12.68,0.82,0.32,42.53,18.7,0.41,10-26-26,True,10027062050,2016-06-28 13:48:02.678929,2016-06-28 13:48:03.037689
4788,10276,1356.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.0,0.34,0.42,382,68.4,254,9.28,0.92,0.33,40.12,13.53,0.57,10-26-26,True,10027062051,2016-06-28 13:48:03.320577,2016-06-28 13:48:03.499683
4790,10277,1357.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.1,0.53,0.38,268,54.0,231,10.42,0.72,0.27,41.26,12.63,0.46,10-26-26,True,10027062052,2016-06-28 13:48:03.715944,2016-06-28 13:48:03.892136
4791,10278,1358.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,6.2,0.16,0.59,417,88.2,300,11.96,0.99,0.35,41.28,17.02,0.5,10-26-26,True,10027156056,2016-06-28 13:48:04.153906,2016-06-28 13:48:04.350468
4793,10279,1359.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.3,0.07,0.32,228,75.6,259,12.47,10.07,0.29,42.72,12.52,0.48,10-26-26,True,10027062053,2016-06-28 13:48:04.613392,2016-06-28 13:48:04.779155
4794,10280,1360.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.6,0.29,0.44,312,72.0,204,10.16,0.92,0.29,38.12,11.56,0.52,10-26-26,True,10027156057,2016-06-28 13:48:05.193262,2016-06-28 13:48:05.699263
4796,10281,1361.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.7,0.21,0.39,276,68.4,247,11.2,0.72,0.28,29.88,10.01,0.44,10-26-26,True,10027156058,2016-06-28 13:48:06.157208,2016-06-28 13:48:06.509191
4798,10282,1362.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,4.7,0.42,0.45,319,63.0,294,12.36,0.65,0.31,42.12,9.78,0.59,10-26-26,True,10027062054,2016-06-28 13:48:07.148171,2016-06-28 13:48:07.650731
4800,10283,1363.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,4.2,0.33,0.62,237,54.0,268,10.57,0.81,0.26,43.16,18.79,0.59,10-26-26,True,10027062055,2016-06-28 13:48:08.241312,2016-06-28 13:48:08.677487
4801,10284,1364.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,4.9,0.41,0.39,275,72.0,305,11.69,0.72,0.33,43.8,24.59,0.49,10-26-26,True,10027062056,2016-06-28 13:48:09.144258,2016-06-28 13:48:09.566181
4803,10285,1365.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,4.8,0.41,0.35,248,63.0,275,10.99,0.81,0.24,42.28,8.73,0.49,10-26-26,True,10027062057,2016-06-28 13:48:09.997447,2016-06-28 13:48:10.342868
4805,10286,1366.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.6,0.13,0.41,288,86.4,312,10.99,0.81,0.24,42.28,8.73,0.49,10-26-26,True,10027062058,2016-06-28 13:48:10.754047,2016-06-28 13:48:11.109275
4807,10287,1367.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.3,0.12,0.35,248,75.6,340,11.23,0.75,0.31,42.24,14.53,0.57,10-26-26,True,10027062059,2016-06-28 13:48:11.564520,2016-06-28 13:48:11.924029
4809,10288,1368.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,6.1,0.11,0.18,128,82.8,299,12.15,0.53,0.31,42.24,14.53,0.57,10-26-26,True,10027062060,2016-06-28 13:48:12.392315,2016-06-28 13:48:12.803260
4810,10289,1369.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.7,0.15,0.41,287,54.0,234,10.26,0.62,0.32,45.19,19.6,0.46,10-26-26,True,10027062061,2016-06-28 13:48:13.233847,2016-06-28 13:48:13.577719
4812,10290,1370.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.6,0.25,0.41,287,63.0,360,11.38,0.71,0.33,42.35,6.69,0.52,10-26-26,True,10027156059,2016-06-28 13:48:14.036881,2016-06-28 13:48:14.452250
4814,10291,1371.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.5,0.22,0.35,248,46.8,315,10.46,0.72,0.27,41.62,25.53,0.61,10-26-26,True,10027062062,2016-06-28 13:48:14.875110,2016-06-28 13:48:15.249917
4815,10292,1372.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.7,0.28,0.62,237,72.0,280,9.67,0.84,0.28,38.62,18.6,0.72,10-26-26,True,10027062063,2016-06-28 13:48:15.835865,2016-06-28 13:48:16.193497
4817,10293,1373.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.5,0.2,0.32,228,81.0,268,10.27,0.85,0.29,43.1,19.53,0.71,10-26-26,True,10027062064,2016-06-28 13:48:16.744755,2016-06-28 13:48:17.052487
4818,10294,1374.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.9,0.17,0.63,446,73.8,251,11.78,0.56,0.3,42.06,7.53,0.77,10-26-26,True,10027156060,2016-06-28 13:48:17.526474,2016-06-28 13:48:17.925863
4820,10295,1375.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.5,0.17,0.39,276,72.0,302,12.71,0.63,0.31,38.62,8.73,0.47,10-26-26,True,10027156061,2016-06-28 13:48:18.489041,2016-06-28 13:48:18.878359
4821,10296,1376.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,6.6,0.1,0.57,402,68.4,260,10.88,0.46,0.29,36.63,19.53,0.48,10-26-26,True,10027156062,2016-06-28 13:48:19.399567,2016-06-28 13:48:19.739645
4823,10297,1377.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.8,0.15,0.47,329,54.0,284,12.88,0.57,0.33,42.64,18.7,0.44,10-26-26,True,10027062065,2016-06-28 13:48:20.138470,2016-06-28 13:48:20.495767
4825,10298,1378.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,6.4,0.09,0.56,392,81.0,234,10.76,0.72,0.3,38.0,6.17,0.59,10-26-26,True,10027062066,2016-06-28 13:48:21.047297,2016-06-28 13:48:21.493561
4827,10299,1379.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.5,0.03,0.42,297,66.6,272,11.97,0.76,0.03,39.56,19.01,0.53,10-26-26,True,10027062067,2016-06-28 13:48:22.019783,2016-06-28 13:48:22.418624
4828,10300,1380.0,Paschim Medinipur 1 -  STL Paschim Medinipore,2016-06-28,5.7,0.29,0.62,237,72.6,223,12.16,0.78,0.31,40.12,24.56,0.55,10-26-26,True,10027156063,2016-06-28 13:48:22.851626,2016-06-28 13:48:23.355856
4781,10051,,Bankura 1 - STL Bankura,2016-06-28,5,0.18,0.51,286,57,168,11,0.84,0.6,3.1,0.92,0.3,10-26-26,True,01008217002,2016-06-28 13:48:00.404863,2016-06-28 13:48:00.726174
4784,10052,,Bankura 1 - STL Bankura,2016-06-28,4.7,0.07,0.48,269,70,212,14,0.74,0.4,3.6,0.98,0.24,10-26-26,True,01008183001,2016-06-28 13:48:01.277897,2016-06-28 13:48:01.750552
4787,10053,,Bankura 1 - STL Bankura,2016-06-28,5.2,0.1,0.39,218,60,227,18,0.81,0.6,3.2,0.96,0.35,10-26-26,True,01008183002,2016-06-28 13:48:02.771691,2016-06-28 13:48:03.254498
4789,10054,,Bankura 1 - STL Bankura,2016-06-28,5.1,0.15,0.43,241,51,301,13,0.88,0.5,3.9,0.99,0.32,10-26-26,True,01008183003,2016-06-28 13:48:03.698298,2016-06-28 13:48:03.968587
4792,10055,,Bankura 1 - STL Bankura,2016-06-28,4.8,0.16,0.68,281,46,282,15,0.74,0.7,3.5,0.93,0.27,10-26-26,True,01008183004,2016-06-28 13:48:04.406303,2016-06-28 13:48:04.692320
4795,10056,,Bankura 1 - STL Bankura,2016-06-28,4.9,0.12,0.71,398,55,232,17,0.76,0.3,3.7,1.07,0.36,10-26-26,True,01008217003,2016-06-28 13:48:05.304547,2016-06-28 13:48:05.878518
4797,10057,,Bankura 1 - STL Bankura,2016-06-28,5.1,0.19,0.51,286,49,175,15,0.72,0.6,3,0.99,0.22,10-26-26,True,01008217004,2016-06-28 13:48:06.526064,2016-06-28 13:48:07.106580
4799,10058,,Bankura 1 - STL Bankura,2016-06-28,5,0.21,0.7,392,54,193,12,0.73,0.4,3.2,1.13,0.29,10-26-26,True,01008217005,2016-06-28 13:48:07.961828,2016-06-28 13:48:08.502745
4802,10059,,Bankura 1 - STL Bankura,2016-06-28,4.9,0.11,0.48,269,41,216,14,0.78,0.8,3.4,0.9,0.25,10-26-26,True,01008217006,2016-06-28 13:48:09.209768,2016-06-28 13:48:09.723028
4804,10060,,Bankura 1 - STL Bankura,2016-06-28,4.8,0.23,0.56,314,62,224,11,0.86,0.5,3.3,0.94,0.29,10-26-26,True,01008217007,2016-06-28 13:48:10.289889,2016-06-28 13:48:10.593508
4806,10061,,Bankura 1 - STL Bankura,2016-06-28,4.9,0.2,0.64,359,72,168,18,0.82,0.3,3.9,0.98,0.3,10-26-26,True,01008217008,2016-06-28 13:48:11.266873,2016-06-28 13:48:11.728163
4808,10062,,Bankura 1 - STL Bankura,2016-06-28,5.2,0.09,0.61,342,72,182,16,0.75,0.4,3.5,1.17,0.33,10-26-26,True,01008169001,2016-06-28 13:48:12.365219,2016-06-28 13:48:12.840095
4811,10063,,Bankura 1 - STL Bankura,2016-06-28,5,0.17,0.48,269,36,173,15,0.84,0.7,3.6,1.01,0.32,10-26-26,True,01008169002,2016-06-28 13:48:13.592503,2016-06-28 13:48:14.067446
4813,10064,,Bankura 1 - STL Bankura,2016-06-28,5,0.08,0.6,336,60,166,17,0.8,0.6,3,0.92,0.37,10-26-26,True,01008181001,2016-06-28 13:48:14.829126,2016-06-28 13:48:15.464063
4816,10065,,Bankura 1 - STL Bankura,2016-06-28,5.1,0.21,0.51,286,71,159,13,0.71,0.8,3.8,0.95,0.35,10-26-26,True,01008181002,2016-06-28 13:48:16.398040,2016-06-28 13:48:17.081966
4819,10066,,Bankura 1 - STL Bankura,2016-06-28,5.3,0.12,0.71,398,57,134,14,0.85,0.5,3.2,0.98,0.3,10-26-26,True,01008181003,2016-06-28 13:48:17.991430,2016-06-28 13:48:18.603778
4822,10067,,Bankura 1 - STL Bankura,2016-06-28,4.9,0.06,0.68,381,50,232,15,0.83,0.3,3.3,0.91,0.36,10-26-26,True,01008181004,2016-06-28 13:48:19.469913,2016-06-28 13:48:19.942796
4824,10068,,Bankura 1 - STL Bankura,2016-06-28,5.1,0.18,0.56,314,62,194,12,0.76,0.8,3.5,0.9,0.34,10-26-26,True,01008181005,2016-06-28 13:48:20.751764,2016-06-28 13:48:21.360151
4826,10069,,Bankura 1 - STL Bankura,2016-06-28,5,0.12,0.64,358,51,173,16,0.89,0.4,3.9,0.92,0.38,10-26-26,True,01008145001,2016-06-28 13:48:21.924488,2016-06-28 13:48:22.458818
4829,10070,,Bankura 1 - STL Bankura,2016-06-28,5.2,0.16,0.7,392,76,169,11,0.83,0.6,3.2,0.96,0.39,10-26-26,True,01008170003,2016-06-28 13:48:23.088637,2016-06-28 13:48:23.513612
4830,10071,,Bankura 1 - STL Bankura,2016-06-28,4.9,0.11,0.48,269,54,224,17,0.78,0.7,3.7,0.98,0.34,10-26-26,True,01008170004,2016-06-28 13:48:24.021820,2016-06-28 13:48:24.390035
4831,10072,,Bankura 1 - STL Bankura,2016-06-28,5.2,0.03,0.75,454,80,82.3,14,0.74,0.6,3,0.89,0.32,10-26-26,True,01002027001,2016-06-28 13:48:24.805592,2016-06-28 13:48:25.178971
